,Unnamed: 0,country,gdp,fossil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,population,energy_per_capita,primary_energy_consumption
632,7556,Iran,1240000000000.0,99.158,0.842,0.842,0.0,72121000.0,33198.804,2394.331
633,7557,Iran,1280000000000.0,99.263,0.737,0.737,0.0,72925000.0,33927.539,2474.166
634,7558,Iran,1330000000000.0,98.9,1.1,1.1,0.0,73763000.0,33648.655,2482.026
635,7559,Iran,1370000000000.0,98.898,1.091,1.102,0.011,74635000.0,34752.47,2593.751
636,7560,Iran,1210000000000.0,98.6,1.254,1.4,0.146,75540000.0,34604.318,2614.01
637,7561,Iran,1230000000000.0,98.206,1.39,1.794,0.404,76482000.0,35780.531,2736.567
638,7562,Iran,1200000000000.0,98.317,1.314,1.683,0.369,77466000.0,36863.54,2855.671
639,7563,Iran,1200000000000.0,98.48,1.204,1.52,0.316,78492000.0,36163.525,2838.547
640,7564,Iran,1250000000000.0,98.139,1.318,1.861,0.543,79564000.0,37680.621,2998.021
641,7565,Iran,,98.041,1.405,1.959,0.554,80674000.0,38925.262,3140.257
642,7566,Iran,,98.581,0.899,1.419,0.521,81800000.0,40176.741,3286.457
643,7567,Iran,,97.406,2.132,2.594,0.463,82914000.0,41354.455,3428.863
644,7568,Iran,,,,,,,,
645,7669,Iraq,76975620096.0,97.042,2.958,2.958,0.0,23498000.0,12773.635,300.155
646,7670,Iraq,91946008576.0,96.975,3.025,3.025,0.0,24208000.0,13949.111,337.68
647,7671,Iraq,99146276864.0,96.082,3.918,3.918,0.0,24932000.0,12798.809,319.1
648,7672,Iraq,77066510336.0,95.613,4.387,4.387,0.0,25645000.0,11515.502,295.315
649,7673,Iraq,118000000000.0,95.062,4.938,4.938,0.0,26314000.0,11978.75,315.209
650,7674,Iraq,129000000000.0,95.644,4.356,4.356,0.0,26922000.0,11224.817,302.195
651,7675,Iraq,149000000000.0,95.678,4.322,4.322,0.0,27448000.0,11246.116,308.683
652,7676,Iraq,175000000000.0,96.295,3.705,3.705,0.0,27911000.0,11728.142,327.344
653,7677,Iraq,214000000000.0,97.72,2.28,2.28,0.0,28386000.0,11957.774,339.433
654,7678,Iraq,248000000000.0,98.041,1.959,1.959,0.0,28973000.0,13078.404,378.921
655,7679,Iraq,302000000000.0,97.665,2.335,2.335,0.0,29742000.0,13575.228,403.754
656,7680,Iraq,380000000000.0,97.935,2.065,2.065,0.0,30725000.0,13887.481,426.693
657,7681,Iraq,424000000000.0,97.504,2.496,2.496,0.0,31890000.0,14226.958,453.698
658,7682,Iraq,468000000000.0,97.561,2.439,2.439,0.0,33157000.0,14738.4,488.681
659,7683,Iraq,472000000000.0,98.426,1.574,1.574,0.0,34412000.0,13587.861,467.585
660,7684,Iraq,495000000000.0,98.588,1.412,1.412,0.0,35572000.0,13108.326,466.289
661,7685,Iraq,544000000000.0,98.4,1.6,1.6,0.0,36611000.0,14723.185,539.031
662,7686,Iraq,,98.949,1.051,1.051,0.0,37553000.0,14146.429,531.241
663,7687,Iraq,,99.163,0.837,0.837,0.0,38434000.0,14488.854,556.865
664,7688,Iraq,,98.985,1.015,1.015,0.0,39310000.0,15733.708,618.492
665,7789,Ireland,149000000000.0,98.092,1.908,1.908,0.0,3783000.0,45600.004,172.505
666,7790,Ireland,161000000000.0,98.45,1.55,1.55,0.0,3842000.0,47597.049,182.868
667,7791,Ireland,182000000000.0,97.915,2.085,2.085,0.0,3908000.0,46473.569,181.619
668,7792,Ireland,193000000000.0,98.248,1.752,1.752,0.0,3980000.0,44453.432,176.925
669,7793,Ireland,208000000000.0,97.895,2.105,2.105,0.0,4058000.0,44172.104,179.25
670,7794,Ireland,222000000000.0,97.3,2.694,2.694,0.0,4141000.0,45182.92,187.102
671,7795,Ireland,230000000000.0,96.52,3.464,3.464,0.0,4231000.0,45143.287,191.001
672,7796,Ireland,246000000000.0,96.101,3.771,3.771,0.0,4325000.0,45527.252,196.905
673,7797,Ireland,221000000000.0,94.831,4.831,4.831,0.0,4416000.0,44388.58,196.02
674,7798,Ireland,218000000000.0,93.463,6.026,6.026,0.0,4495000.0,39796.986,178.887
675,7799,Ireland,223000000000.0,93.935,5.45,5.45,0.0,4554000.0,39181.759,178.434
676,7800,Ireland,224000000000.0,91.268,8.326,8.326,0.0,4591000.0,36773.57,168.827
677,7801,Ireland,220000000000.0,91.467,8.104,8.104,0.0,4608000.0,36236.584,166.978
678,7802,Ireland,221000000000.0,90.677,8.798,8.798,0.0,4615000.0,35458.484,163.641
679,7803,Ireland,239000000000.0,89.409,9.955,9.955,0.0,4627000.0,35287.921,163.277
680,7804,Ireland,249000000000.0,87.917,11.494,11.494,0.0,4652000.0,37179.078,172.957
681,7805,Ireland,262000000000.0,88.811,10.488,10.488,0.0,4696000.0,38377.773,180.222
682,7806,Ireland,,86.75,12.273,12.273,0.0,4753000.0,38045.307,180.829
683,7807,Ireland,,85.315,13.708,13.708,0.0,4819000.0,38354.492,184.83
684,7808,Ireland,,83.44,15.45,15.45,0.0,4882000.0,37739.296,184.243
685,7809,Ireland,,,,,,,,
686,7910,Israel,183000000000.0,99.963,0.037,0.037,0.0,5946000.0,39304.562,233.705
687,7911,Israel,187000000000.0,99.976,0.024,0.024,0.0,6061000.0,38379.56,232.619
688,7912,Israel,190000000000.0,99.891,0.037,0.037,0.0,6169000.0,38277.918,236.136
689,7913,Israel,183000000000.0,99.88,0.048,0.048,0.0,6278000.0,38662.16,242.721
690,7914,Israel,183000000000.0,99.883,0.043,0.043,0.0,6397000.0,38403.703,245.668
691,7915,Israel,184000000000.0,99.882,0.041,0.041,0.0,6529000.0,38848.939,253.645
692,7916,Israel,192000000000.0,99.932,0.026,0.026,0.0,6681000.0,37915.64,253.314
693,7917,Israel,199000000000.0,99.941,0.024,0.024,0.0,6847000.0,39032.153,267.253
694,7918,Israel,200000000000.0,99.932,0.031,0.031,0.0,7021000.0,38668.259,271.49
695,7919,Israel,211000000000.0,99.859,0.1,0.1,0.0,7190000.0,36161.082,259.998
696,7920,Israel,217000000000.0,99.796,0.161,0.161,0.0,7346000.0,37516.214,275.594
697,7921,Israel,221000000000.0,99.674,0.277,0.277,0.0,7487000.0,37678.761,282.101
698,7922,Israel,229000000000.0,99.531,0.423,0.423,0.0,7615000.0,38683.392,294.574
699,7923,Israel,239000000000.0,99.429,0.534,0.534,0.0,7735000.0,35354.208,273.465
700,7924,Israel,250000000000.0,99.088,0.872,0.872,0.0,7854000.0,34224.603,268.8
701,7925,Israel,256000000000.0,98.835,1.124,1.124,0.0,7978000.0,35543.691,283.568
702,7926,Israel,267000000000.0,98.479,1.485,1.485,0.0,8109000.0,35556.614,288.329
703,7927,Israel,,98.565,1.402,1.402,0.0,8244000.0,36555.398,301.363
704,7928,Israel,,98.527,1.451,1.451,0.0,8382000.0,35997.319,301.73
705,7929,Israel,,97.677,2.302,2.302,0.0,8519000.0,36717.179,312.794
706,8030,Italy,1890000000000.0,93.209,6.791,6.791,0.0,56692000.0,36712.499,2081.305
707,8031,Italy,1940000000000.0,92.831,7.169,7.169,0.0,56875000.0,36782.43,2092.001
708,8032,Italy,1880000000000.0,93.616,6.384,6.384,0.0,57183000.0,36291.158,2075.237
709,8033,Italy,1860000000000.0,94.043,5.957,5.957,0.0,57565000.0,37231.016,2143.203
710,8034,Italy,1870000000000.0,93.191,6.809,6.809,0.0,57948000.0,37656.207,2182.102
711,8035,Italy,1910000000000.0,93.947,6.053,6.053,0.0,58281000.0,37480.773,2184.417
712,8036,Italy,1980000000000.0,93.675,6.325,6.325,0.0,58543000.0,37137.49,2174.14
713,8037,Italy,2090000000000.0,93.967,6.033,6.033,0.0,58748000.0,36315.127,2133.441
714,8038,Italy,2110000000000.0,92.321,7.679,7.679,0.0,58922000.0,35705.99,2103.868
715,8039,Italy,2060000000000.0,90.091,9.909,9.909,0.0,59106000.0,33230.019,1964.093
716,8040,Italy,2050000000000.0,89.296,10.704,10.704,0.0,59325000.0,34108.475,2023.485
717,8041,Italy,2090000000000.0,88.327,11.673,11.673,0.0,59589000.0,33168.189,1976.459
718,8042,Italy,2090000000000.0,86.732,13.268,13.268,0.0,59879000.0,32108.196,1922.607
719,8043,Italy,2080000000000.0,83.539,16.461,16.461,0.0,60167000.0,30442.126,1831.611
720,8044,Italy,2090000000000.0,81.53,18.47,18.47,0.0,60410000.0,28650.492,1730.776
721,8045,Italy,2110000000000.0,83.756,16.244,16.244,0.0,60578000.0,29203.355,1769.081
722,8046,Italy,2130000000000.0,84.186,15.814,15.814,0.0,60663000.0,29445.833,1786.273
723,8047,Italy,,84.988,15.012,15.012,0.0,60674000.0,29730.62,1803.876
724,8048,Italy,,83.674,16.326,16.326,0.0,60627000.0,29915.232,1813.671
725,8049,Italy,,83.71,16.29,16.29,0.0,60550000.0,29239.012,1770.422
726,8050,Italy,,,,,,,,
727,8191,Japan,4230000000000.0,80.957,4.579,19.043,14.464,127524000.0,48060.478,6128.864
728,8192,Japan,4210000000000.0,80.954,4.471,19.046,14.575,127714000.0,47521.734,6069.191
729,8193,Japan,4240000000000.0,81.29,4.47,18.71,14.24,127893000.0,47314.169,6051.151
730,8194,Japan,4290000000000.0,84.532,5.069,15.468,10.4,128058000.0,47066.726,6027.271
731,8195,Japan,4390000000000.0,82.323,4.99,17.677,12.687,128204000.0,47575.186,6099.329
732,8196,Japan,4510000000000.0,82.848,4.454,17.152,12.698,128326000.0,48373.422,6207.568
733,8197,Japan,4550000000000.0,81.914,4.944,18.085,13.142,128423000.0,48193.385,6189.139
734,8198,Japan,4610000000000.0,83.49,4.412,16.508,12.097,128494000.0,47680.649,6126.677
735,8199,Japan,4510000000000.0,84.545,4.456,15.454,10.998,128539000.0,47008.043,6042.367
736,8200,Japan,4310000000000.0,82.286,4.632,17.71,13.079,128555000.0,42855.564,5509.297
737,8201,Japan,4520000000000.0,81.714,5.252,18.238,12.986,128542000.0,45665.724,5869.964
738,8202,Japan,4460000000000.0,87.098,5.278,12.854,7.577,128499000.0,43367.835,5572.723
739,8203,Japan,4470000000000.0,93.932,5.182,6.019,0.837,128424000.0,43092.478,5534.108
740,8204,Japan,4510000000000.0,93.635,5.627,6.308,0.682,128314000.0,42748.86,5485.277
741,8205,Japan,4500000000000.0,93.553,6.376,6.376,0.0,128169000.0,41699.91,5344.636
742,8206,Japan,4560000000000.0,92.3,7.395,7.612,0.217,127985000.0,41168.225,5268.915
743,8207,Japan,4600000000000.0,92.141,6.9,7.758,0.858,127763000.0,40543.449,5179.953
744,8208,Japan,,90.832,7.675,9.06,1.385,127503000.0,41155.311,5247.426
745,8209,Japan,,89.119,8.442,10.774,2.332,127202000.0,41142.951,5233.466
746,8210,Japan,,87.449,9.313,12.446,3.133,126860000.0,40888.804,5187.154
747,8211,Japan,,,,,,,,
748,8272,Kazakhstan,87470841856.0,94.39,5.61,5.61,0.0,14923000.0,24987.749,372.892
749,8273,Kazakhstan,98712707072.0,94.687,5.313,5.313,0.0,14910000.0,28153.011,419.761
750,8274,Kazakhstan,105000000000.0,94.327,5.673,5.673,0.0,14976000.0,28691.124,429.678
751,8275,Kazakhstan,118000000000.0,95.035,4.965,4.965,0.0,15100000.0,31343.003,473.279
752,8276,Kazakhstan,136000000000.0,95.655,4.345,4.345,0.0,15250000.0,32917.829,501.997
753,8277,Kazakhstan,163000000000.0,95.992,4.008,4.008,0.0,15403000.0,34229.225,527.233
754,8278,Kazakhstan,197000000000.0,96.274,3.726,3.726,0.0,15551000.0,35839.324,557.337
755,8279,Kazakhstan,229000000000.0,96.504,3.496,3.496,0.0,15702000.0,39545.835,620.949
756,8280,Kazakhstan,264000000000.0,96.994,3.006,3.006,0.0,15862000.0,41293.786,655.002
757,8281,Kazakhstan,254000000000.0,96.952,3.048,3.048,0.0,16043000.0,36912.592,592.189
758,8282,Kazakhstan,296000000000.0,96.724,3.276,3.276,0.0,16252000.0,39282.84,638.425
759,8283,Kazakhstan,360000000000.0,97.095,2.905,2.905,0.0,16491000.0,42638.104,703.145
760,8284,Kazakhstan,376000000000.0,97.3,2.7,2.7,0.0,16752000.0,43500.497,728.72
761,8285,Kazakhstan,405000000000.0,97.315,2.685,2.685,0.0,17026000.0,43328.703,737.715
762,8286,Kazakhstan,411000000000.0,97.186,2.814,2.814,0.0,17303000.0,43264.962,748.614
763,8287,Kazakhstan,415000000000.0,96.763,3.233,3.233,0.0,17572000.0,42075.914,739.358
764,8288,Kazakhstan,420000000000.0,95.981,4.013,4.013,0.0,17831000.0,42123.318,751.101
765,8289,Kazakhstan,,96.325,3.668,3.668,0.0,18080000.0,43896.358,793.646
766,8290,Kazakhstan,,96.899,3.095,3.095,0.0,18320000.0,47798.825,875.674
767,8291,Kazakhstan,,96.895,3.1,3.1,0.0,18551000.0,46415.639,861.057
768,8292,Kazakhstan,,,,,,,,
769,8493,Kuwait,88143429632.0,100.0,0.0,0.0,0.0,2045000.0,112287.174,229.627
770,8494,Kuwait,79746752512.0,100.0,0.0,0.0,0.0,2103000.0,110892.028,233.206
771,8495,Kuwait,85675753472.0,100.0,0.0,0.0,0.0,2137000.0,111152.141,237.532
772,8496,Kuwait,104000000000.0,100.0,0.0,0.0,0.0,2162000.0,129159.664,279.243
773,8497,Kuwait,130000000000.0,100.0,0.0,0.0,0.0,2200000.0,142196.014,312.831
774,8498,Kuwait,167000000000.0,100.0,0.0,0.0,0.0,2270000.0,152576.276,346.348
775,8499,Kuwait,200000000000.0,100.0,0.0,0.0,0.0,2374000.0,137852.727,327.262
776,8500,Kuwait,214000000000.0,100.0,0.0,0.0,0.0,2504000.0,126970.563,317.934
777,8501,Kuwait,254000000000.0,100.0,0.0,0.0,0.0,2656000.0,130210.611,345.839
778,8502,Kuwait,186000000000.0,100.0,0.0,0.0,0.0,2821000.0,128064.343,361.27
779,8503,Kuwait,203000000000.0,100.0,0.0,0.0,0.0,2992000.0,130930.79,391.745
780,8504,Kuwait,260000000000.0,100.0,0.0,0.0,0.0,3168000.0,124080.316,393.086
781,8505,Kuwait,295000000000.0,100.0,0.0,0.0,0.0,3349000.0,130407.767,436.736
782,8506,Kuwait,283000000000.0,100.0,0.0,0.0,0.0,3526000.0,128399.006,452.735
783,8507,Kuwait,270000000000.0,99.998,0.002,0.002,0.0,3691000.0,112496.166,415.223
784,8508,Kuwait,276000000000.0,99.997,0.003,0.003,0.0,3836000.0,117465.523,450.598
785,8509,Kuwait,283000000000.0,99.974,0.026,0.026,0.0,3957000.0,118318.232,468.185
786,8510,Kuwait,,99.962,0.038,0.038,0.0,4056000.0,108035.935,438.194
787,8511,Kuwait,,99.953,0.047,0.047,0.0,4137000.0,105546.439,436.646
788,8512,Kuwait,,99.913,0.087,0.087,0.0,4207000.0,108127.063,454.891
789,8596,Latvia,25228673024.0,78.94,21.06,21.06,0.0,2384000.0,15624.211,37.248
790,8597,Latvia,26669565952.0,80.493,19.507,19.507,0.0,2359000.0,17025.764,40.164
791,8598,Latvia,28483074048.0,83.212,16.788,16.788,0.0,2333000.0,17396.989,40.587
792,8599,Latvia,29327583232.0,84.119,15.881,15.881,0.0,2306000.0,17392.712,40.108
793,8600,Latvia,30351355904.0,80.771,19.229,19.229,0.0,2279000.0,19742.492,44.993
794,8601,Latvia,32431915008.0,80.12,19.814,19.814,0.0,2252000.0,20586.701,46.361
795,8602,Latvia,36045434880.0,83.007,16.909,16.909,0.0,2225000.0,19801.052,44.057
796,8603,Latvia,39488139264.0,83.42,16.534,16.534,0.0,2198000.0,20670.438,45.434
797,8604,Latvia,39694049280.0,81.393,18.561,18.561,0.0,2171000.0,21041.493,45.681
798,8605,Latvia,35212337152.0,78.307,21.567,21.567,0.0,2145000.0,20148.78,43.219
799,8606,Latvia,35345006592.0,80.016,19.324,19.324,0.0,2119000.0,23146.627,49.048
800,8607,Latvia,37961678848.0,81.089,18.216,18.216,0.0,2094000.0,20912.494,43.791
801,8608,Latvia,40317419520.0,76.035,23.379,23.379,0.0,2069000.0,21811.923,45.129
802,8609,Latvia,41799946240.0,78.596,20.82,20.82,0.0,2045000.0,21245.46,43.447
803,8610,Latvia,43756335104.0,81.69,17.599,17.599,0.0,2021000.0,19778.425,39.972
804,8611,Latvia,44948070400.0,82.069,17.223,17.223,0.0,1998000.0,20468.211,40.895
805,8612,Latvia,45812883456.0,79.516,20.131,20.131,0.0,1974000.0,22037.449,43.502
806,8613,Latvia,,71.028,28.697,28.697,0.0,1951000.0,24388.016,47.581
807,8614,Latvia,,78.858,20.11,20.11,0.0,1928000.0,22427.3,43.24
808,8615,Latvia,,80.861,18.18,18.18,0.0,1907000.0,23136.925,44.122
809,8616,Latvia,,,,,,,,
810,8877,Lithuania,38858665984.0,68.596,1.217,31.404,30.187,3502000.0,22121.845,77.471
811,8878,Lithuania,41505021952.0,64.358,0.999,35.642,34.644,3474000.0,26053.74,90.511
812,8879,Lithuania,42848641024.0,58.794,1.015,41.206,40.191,3445000.0,28006.107,96.481
813,8880,Lithuania,46498734080.0,57.399,0.895,42.601,41.707,3414000.0,29626.415,101.145
814,8881,Lithuania,46993072128.0,58.785,1.135,41.206,40.071,3381000.0,30174.544,102.02
815,8882,Lithuania,49919520768.0,68.664,1.332,31.296,29.964,3344000.0,27751.436,92.801
816,8883,Lithuania,53438320640.0,72.436,1.31,27.308,25.998,3303000.0,26928.53,88.945
817,8884,Lithuania,58199494656.0,70.923,1.585,28.432,26.847,3259000.0,29851.861,97.287
818,8885,Lithuania,59742826496.0,70.516,1.648,28.734,27.086,3213000.0,30010.036,96.422
819,8886,Lithuania,54137118720.0,65.137,2.028,34.211,32.183,3167000.0,27934.129,88.467
820,8887,Lithuania,56762298368.0,95.565,3.625,3.625,0.0,3124000.0,20972.395,65.518
821,8888,Lithuania,61255319552.0,94.987,4.238,4.238,0.0,3083000.0,22055.47,67.997
822,8889,Lithuania,66443116544.0,94.5,4.463,4.463,0.0,3046000.0,22411.06,68.264
823,8890,Lithuania,69114494976.0,92.703,6.207,6.207,0.0,3009000.0,20916.116,62.937
824,8891,Lithuania,72089722880.0,92.429,6.331,6.331,0.0,2971000.0,20430.443,60.699
825,8892,Lithuania,73384935424.0,92.048,6.704,6.704,0.0,2932000.0,21618.312,63.385
826,8893,Lithuania,75063795712.0,90.829,8.146,8.146,0.0,2890000.0,22310.548,64.477
827,8894,Lithuania,,89.633,9.318,9.318,0.0,2845000.0,23917.938,68.047
828,8895,Lithuania,,92.524,7.799,7.799,0.0,2801000.0,24403.55,68.354
829,8896,Lithuania,,91.585,8.88,8.88,0.0,2760000.0,24641.049,68.009
830,8897,Lithuania,,,,,,,,
831,8933,Luxembourg,27865122816.0,98.725,1.275,1.275,0.0,436000.0,85248.605,37.168
832,8934,Luxembourg,25977962496.0,98.838,1.162,1.162,0.0,440000.0,90523.374,39.83
833,8935,Luxembourg,26320701440.0,99.047,0.953,0.953,0.0,444000.0,98081.166,43.548
834,8936,Luxembourg,25401974784.0,99.158,0.842,0.842,0.0,447000.0,102168.134,45.669
835,8937,Luxembourg,24444045312.0,98.978,1.022,1.022,0.0,452000.0,114452.44,51.733
836,8938,Luxembourg,24792096768.0,98.929,1.071,1.071,0.0,458000.0,114632.216,52.502
837,8939,Luxembourg,26457731072.0,98.727,1.273,1.273,0.0,466000.0,110654.876,51.565
838,8940,Luxembourg,28851822592.0,97.573,1.404,1.404,0.0,475000.0,105385.992,50.058
839,8941,Luxembourg,27093080064.0,97.48,1.5,1.5,0.0,485000.0,102446.77,49.687
840,8942,Luxembourg,27566755840.0,97.525,1.479,1.479,0.0,497000.0,95607.461,47.517
841,8943,Luxembourg,29648912384.0,97.655,1.397,1.397,0.0,508000.0,98496.259,50.036
842,8944,Luxembourg,28096120832.0,97.6,1.307,1.307,0.0,519000.0,93918.885,48.744
843,8945,Luxembourg,30788435968.0,97.201,1.658,1.658,0.0,531000.0,90121.063,47.854
844,8946,Luxembourg,30693855232.0,96.558,2.079,2.079,0.0,543000.0,83946.778,45.583
845,8947,Luxembourg,37246500864.0,95.898,2.292,2.292,0.0,555000.0,79552.018,44.151
846,8948,Luxembourg,38716084224.0,95.254,2.54,2.54,0.0,567000.0,75678.345,42.91
847,8949,Luxembourg,40329289728.0,94.883,2.715,2.715,0.0,579000.0,73131.15,42.343
848,8950,Luxembourg,,93.688,3.4,3.4,0.0,592000.0,74567.402,44.144
849,8951,Luxembourg,,93.297,3.682,3.682,0.0,604000.0,76501.105,46.207
850,8952,Luxembourg,,92.937,4.061,4.061,0.0,616000.0,76658.118,47.221
851,8953,Luxembourg,,,,,,,,
852,9254,Malaysia,278000000000.0,96.554,3.446,3.446,0.0,23194000.0,26290.508,609.782
853,9255,Malaysia,274000000000.0,97.016,2.984,2.984,0.0,23709000.0,25898.327,614.023
854,9256,Malaysia,293000000000.0,97.57,2.43,2.43,0.0,24208000.0,27126.797,656.685
855,9257,Malaysia,311000000000.0,97.899,2.101,2.101,0.0,24699000.0,28915.234,714.177
856,9258,Malaysia,342000000000.0,97.813,2.187,2.187,0.0,25191000.0,30221.655,761.314
857,9259,Malaysia,380000000000.0,97.814,2.186,2.186,0.0,25691000.0,31614.638,812.212
858,9260,Malaysia,396000000000.0,97.791,2.2,2.2,0.0,26202000.0,32209.853,843.963
859,9261,Malaysia,435000000000.0,97.978,1.982,1.982,0.0,26720000.0,33691.547,900.238
860,9262,Malaysia,476000000000.0,97.511,2.436,2.436,0.0,27236000.0,34228.969,932.26
861,9263,Malaysia,453000000000.0,97.588,2.406,2.406,0.0,27735000.0,32565.279,903.198
862,9264,Malaysia,489000000000.0,97.859,2.136,2.136,0.0,28208000.0,32996.698,930.771
863,9265,Malaysia,545000000000.0,97.391,2.58,2.58,0.0,28651000.0,33634.663,963.667
864,9266,Malaysia,577000000000.0,97.195,2.676,2.676,0.0,29068000.0,35625.245,1035.555
865,9267,Malaysia,614000000000.0,96.717,3.082,3.082,0.0,29469000.0,36770.269,1083.583
866,9268,Malaysia,628000000000.0,96.354,3.327,3.327,0.0,29867000.0,36643.052,1094.418
867,9269,Malaysia,659000000000.0,96.186,3.407,3.407,0.0,30271000.0,36669.698,1110.028
868,9270,Malaysia,687000000000.0,95.075,4.538,4.538,0.0,30685000.0,38095.509,1168.961
869,9271,Malaysia,,93.743,5.885,5.885,0.0,31105000.0,38156.889,1186.87
870,9272,Malaysia,,93.714,5.906,5.906,0.0,31528000.0,37070.936,1168.772
871,9273,Malaysia,,93.613,6.009,6.009,0.0,31950000.0,37053.569,1183.862
872,9615,Mexico,1120000000000.0,91.865,6.732,8.135,1.403,98900000.0,16462.887,1628.18
873,9616,Mexico,1130000000000.0,92.547,5.956,7.453,1.497,100298000.0,16034.801,1608.258
874,9617,Mexico,1140000000000.0,93.223,5.168,6.777,1.609,101685000.0,16330.42,1660.559
875,9618,Mexico,1170000000000.0,93.872,4.419,6.128,1.709,103081000.0,16243.761,1674.423
876,9619,Mexico,1260000000000.0,93.557,5.033,6.443,1.41,104515000.0,16883.984,1764.63
877,9620,Mexico,1360000000000.0,93.259,5.193,6.741,1.548,106005000.0,17715.447,1877.926
878,9621,Mexico,1450000000000.0,93.206,5.295,6.794,1.499,107560000.0,18011.859,1937.356
879,9622,Mexico,1520000000000.0,93.638,4.941,6.362,1.421,109171000.0,17838.423,1947.438
880,9623,Mexico,1570000000000.0,92.354,6.344,7.646,1.302,110815000.0,17942.795,1988.331
881,9624,Mexico,1480000000000.0,93.906,4.698,6.094,1.397,112464000.0,17539.323,1972.542
882,9625,Mexico,1590000000000.0,93.296,5.949,6.704,0.755,114093000.0,17794.833,2030.266
883,9626,Mexico,1720000000000.0,93.2,5.571,6.8,1.229,115695000.0,18391.381,2127.791
884,9627,Mexico,1740000000000.0,93.78,5.164,6.22,1.055,117274000.0,18251.57,2140.435
885,9628,Mexico,1770000000000.0,93.815,4.779,6.185,1.405,118827000.0,18089.592,2149.532
886,9629,Mexico,1810000000000.0,92.487,6.361,7.513,1.152,120355000.0,17765.011,2138.108
887,9630,Mexico,1860000000000.0,92.926,5.702,7.074,1.371,121858000.0,17525.65,2135.641
888,9631,Mexico,1880000000000.0,93.012,5.759,6.988,1.229,123333000.0,17534.79,2162.618
889,9632,Mexico,,92.797,5.963,7.203,1.241,124777000.0,17576.573,2193.152
890,9633,Mexico,,91.967,6.474,8.033,1.559,126191000.0,17243.103,2175.924
891,9634,Mexico,,91.482,7.219,8.518,1.299,127576000.0,16810.783,2144.652
892,9635,Mexico,,,,,,,,
893,10120,Morocco,133000000000.0,98.149,1.851,1.851,0.0,28794000.0,4074.575,117.323
894,10121,Morocco,135000000000.0,97.674,2.326,2.326,0.0,29126000.0,4350.593,126.715
895,10122,Morocco,134000000000.0,97.813,2.187,2.187,0.0,29455000.0,4409.376,129.878
896,10123,Morocco,139000000000.0,96.557,3.443,3.443,0.0,29783000.0,4369.333,130.132
897,10124,Morocco,138000000000.0,96.73,3.27,3.27,0.0,30115000.0,4921.561,148.213
898,10125,Morocco,137000000000.0,98.042,1.958,1.958,0.0,30456000.0,5282.52,160.884
899,10126,Morocco,151000000000.0,98.102,1.898,1.898,0.0,30805000.0,5328.944,164.158
900,10127,Morocco,163000000000.0,98.071,1.929,1.929,0.0,31164000.0,5217.657,162.603
901,10128,Morocco,185000000000.0,98.214,1.786,1.786,0.0,31537000.0,5691.192,179.483
902,10129,Morocco,199000000000.0,95.559,4.441,4.441,0.0,31929000.0,5475.095,174.814
903,10130,Morocco,215000000000.0,94.447,5.553,5.553,0.0,32343000.0,5991.063,193.769
904,10131,Morocco,238000000000.0,96.568,3.432,3.432,0.0,32782000.0,6213.307,203.685
905,10132,Morocco,244000000000.0,97.068,2.932,2.932,0.0,33242000.0,6234.444,207.245
906,10133,Morocco,251000000000.0,95.182,4.818,4.818,0.0,33716000.0,6304.272,212.555
907,10134,Morocco,249000000000.0,95.798,4.202,4.202,0.0,34192000.0,6308.411,215.697
908,10135,Morocco,260000000000.0,94.914,5.086,5.086,0.0,34664000.0,6328.655,219.376
909,10136,Morocco,264000000000.0,94.718,5.282,5.282,0.0,35126000.0,6312.383,221.729
910,10137,Morocco,,95.01,4.99,4.99,0.0,35581000.0,6526.613,232.223
911,10138,Morocco,,93.285,6.715,6.715,0.0,36029000.0,6661.278,239.999
912,10139,Morocco,,92.914,7.086,7.086,0.0,36472000.0,7227.94,263.617
913,10670,Netherlands,636000000000.0,98.091,0.827,1.909,1.083,15926000.0,63140.547,1005.576
914,10671,Netherlands,642000000000.0,98.074,0.876,1.926,1.05,16018000.0,65184.944,1044.132
915,10672,Netherlands,650000000000.0,97.928,1.045,2.072,1.028,16110000.0,64825.115,1044.333
916,10673,Netherlands,638000000000.0,97.931,1.028,2.069,1.041,16201000.0,64897.233,1051.4
917,10674,Netherlands,651000000000.0,97.722,1.326,2.278,0.952,16287000.0,66713.38,1086.561
918,10675,Netherlands,694000000000.0,97.22,1.811,2.78,0.97,16367000.0,67757.136,1108.981
919,10676,Netherlands,729000000000.0,97.117,2.029,2.883,0.854,16440000.0,66070.332,1086.196
920,10677,Netherlands,778000000000.0,96.812,2.178,3.188,1.01,16507000.0,66915.166,1104.569
921,10678,Netherlands,781000000000.0,96.388,2.603,3.612,1.009,16568000.0,65829.55,1090.664
922,10679,Netherlands,749000000000.0,95.908,3.055,4.092,1.037,16626000.0,64649.683,1074.866
923,10680,Netherlands,738000000000.0,96.28,2.811,3.72,0.91,16683000.0,68190.147,1137.616
924,10681,Netherlands,744000000000.0,95.726,3.288,4.274,0.986,16738000.0,65052.642,1088.851
925,10682,Netherlands,761000000000.0,95.599,3.444,4.401,0.957,16792000.0,62720.376,1053.201
926,10683,Netherlands,817000000000.0,95.845,3.43,4.155,0.724,16844000.0,60660.94,1021.773
