,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,population
8894,Lithuania,,89.633,9.318,0.0,2845000.0
8895,Lithuania,,92.524,7.799,0.0,2801000.0
8896,Lithuania,,91.585,8.88,0.0,2760000.0
8897,Lithuania,,,,,
8933,Luxembourg,27.865122816,98.725,1.275,0.0,436000.0
8934,Luxembourg,25.977962496,98.838,1.162,0.0,440000.0
8935,Luxembourg,26.32070144,99.047,0.953,0.0,444000.0
8936,Luxembourg,25.401974784,99.158,0.842,0.0,447000.0
8937,Luxembourg,24.444045312,98.978,1.022,0.0,452000.0
8938,Luxembourg,24.792096768,98.929,1.071,0.0,458000.0
8939,Luxembourg,26.457731072,98.727,1.273,0.0,466000.0
8940,Luxembourg,28.851822592,97.573,1.404,0.0,475000.0
8941,Luxembourg,27.093080064,97.48,1.5,0.0,485000.0
8942,Luxembourg,27.56675584,97.525,1.479,0.0,497000.0
8943,Luxembourg,29.648912384,97.655,1.397,0.0,508000.0
8944,Luxembourg,28.096120832,97.6,1.307,0.0,519000.0
8945,Luxembourg,30.788435968,97.201,1.658,0.0,531000.0
8946,Luxembourg,30.693855232,96.558,2.079,0.0,543000.0
8947,Luxembourg,37.246500864,95.898,2.292,0.0,555000.0
8948,Luxembourg,38.716084224,95.254,2.54,0.0,567000.0
8949,Luxembourg,40.329289728,94.883,2.715,0.0,579000.0
8950,Luxembourg,,93.688,3.4,0.0,592000.0
8951,Luxembourg,,93.297,3.682,0.0,604000.0
8952,Luxembourg,,92.937,4.061,0.0,616000.0
8953,Luxembourg,,,,,
8974,Macau,,,,,
8975,Macau,,,,,
8976,Macau,,,,,
8977,Macau,,,,,
8978,Macau,,,,,
8979,Macau,,,,,
8980,Macau,,,,,
8981,Macau,,,,,
8982,Macau,,,,,
8983,Macau,,,,,
8984,Macau,,,,,
8985,Macau,,,,,
8986,Macau,,,,,
8987,Macau,,,,,
8988,Macau,,,,,
8989,Macau,,,,,
8990,Macau,,,,,
8991,Macau,,,,,
8992,Macau,,,,,
8993,Macau,,,,,
9094,Madagascar,15.319199744,,,,15767000.0
9095,Madagascar,16.233675776,,,,16261000.0
9096,Madagascar,15.025016832,,,,16765000.0
9097,Madagascar,17.003139072,,,,17279000.0
9098,Madagascar,18.643017728,,,,17803000.0
9099,Madagascar,19.872671744,,,,18337000.0
9100,Madagascar,20.984625152,,,,18880000.0
9101,Madagascar,21.565063168,,,,19434000.0
9102,Madagascar,23.832631296,,,,19996000.0
9103,Madagascar,24.297836544,,,,20569000.0
9104,Madagascar,27.121946624,,,,21152000.0
9105,Madagascar,28.85408768,,,,21744000.0
9106,Madagascar,29.838780416,,,,22347000.0
9107,Madagascar,29.762883584,,,,22961000.0
9108,Madagascar,29.744963584,,,,23590000.0
9109,Madagascar,30.67114496,,,,24234000.0
9110,Madagascar,31.9300096,,,,24894000.0
9111,Madagascar,,,,,25571000.0
9112,Madagascar,,,,,26262000.0
9113,Madagascar,,,,,26969000.0
9134,Malawi,9.89894656,,,,11149000.0
9135,Malawi,9.22759168,,,,11432000.0
9136,Malawi,10.640904192,,,,11714000.0
9137,Malawi,11.015154688,,,,12000000.0
9138,Malawi,12.988598272,,,,12302000.0
9139,Malawi,13.853041664,,,,12626000.0
9140,Malawi,13.474883584,,,,12974000.0
9141,Malawi,16.27039232,,,,13342000.0
9142,Malawi,18.23842304,,,,13728000.0
9143,Malawi,14.905150464,,,,14128000.0
9144,Malawi,15.376186368,,,,14540000.0
9145,Malawi,17.638612992,,,,14962000.0
9146,Malawi,16.63978496,,,,15396000.0
9147,Malawi,17.653813248,,,,15839000.0
9148,Malawi,17.067620352,,,,16290000.0
9149,Malawi,17.570879488,,,,16745000.0
9150,Malawi,17.973999616,,,,17205000.0
9151,Malawi,,,,,17670000.0
9152,Malawi,,,,,18143000.0
9153,Malawi,,,,,18629000.0
9254,Malaysia,278.0,96.554,3.446,0.0,23194000.0
9255,Malaysia,274.0,97.016,2.984,0.0,23709000.0
9256,Malaysia,293.0,97.57,2.43,0.0,24208000.0
9257,Malaysia,311.0,97.899,2.101,0.0,24699000.0
9258,Malaysia,342.0,97.813,2.187,0.0,25191000.0
9259,Malaysia,380.0,97.814,2.186,0.0,25691000.0
9260,Malaysia,396.0,97.791,2.2,0.0,26202000.0
9261,Malaysia,435.0,97.978,1.982,0.0,26720000.0
9262,Malaysia,476.0,97.511,2.436,0.0,27236000.0
9263,Malaysia,453.0,97.588,2.406,0.0,27735000.0
9264,Malaysia,489.0,97.859,2.136,0.0,28208000.0
9265,Malaysia,545.0,97.391,2.58,0.0,28651000.0
9266,Malaysia,577.0,97.195,2.676,0.0,29068000.0
9267,Malaysia,614.0,96.717,3.082,0.0,29469000.0
9268,Malaysia,628.0,96.354,3.327,0.0,29867000.0
9269,Malaysia,659.0,96.186,3.407,0.0,30271000.0
9270,Malaysia,687.0,95.075,4.538,0.0,30685000.0
9271,Malaysia,,93.743,5.885,0.0,31105000.0
9272,Malaysia,,93.714,5.906,0.0,31528000.0
9273,Malaysia,,93.613,6.009,0.0,31950000.0
9294,Maldives,,,,,279000.0
9295,Maldives,,,,,286000.0
9296,Maldives,,,,,294000.0
9297,Maldives,,,,,303000.0
9298,Maldives,,,,,311000.0
9299,Maldives,,,,,320000.0
9300,Maldives,,,,,327000.0
9301,Maldives,,,,,335000.0
9302,Maldives,,,,,343000.0
9303,Maldives,,,,,353000.0
9304,Maldives,,,,,366000.0
9305,Maldives,,,,,380000.0
9306,Maldives,,,,,397000.0
9307,Maldives,,,,,416000.0
9308,Maldives,,,,,435000.0
9309,Maldives,,,,,455000.0
9310,Maldives,,,,,476000.0
9311,Maldives,,,,,496000.0
9312,Maldives,,,,,516000.0
9313,Maldives,,,,,531000.0
9334,Mali,9.765090304,,,,10946000.0
9335,Mali,11.500147712,,,,11272000.0
9336,Mali,11.494418432,,,,11617000.0
9337,Mali,12.020191232,,,,11983000.0
9338,Mali,12.708559872,,,,12369000.0
9339,Mali,13.582685184,,,,12776000.0
9340,Mali,14.892894208,,,,13203000.0
9341,Mali,16.007304192,,,,13651000.0
9342,Mali,17.907955712,,,,14114000.0
9343,Mali,19.762229248,,,,14581000.0
9344,Mali,21.704421376,,,,15049000.0
9345,Mali,21.012000768,,,,15515000.0
9346,Mali,20.308795392,,,,15979000.0
9347,Mali,21.323548672,,,,16450000.0
9348,Mali,22.955268096,,,,16934000.0
9349,Mali,24.329658368,,,,17439000.0
9350,Mali,25.631920128,,,,17965000.0
9351,Mali,,,,,18512000.0
9352,Mali,,,,,19078000.0
9353,Mali,,,,,19658000.0
9374,Malta,9.422896128,,,,394000.0
9375,Malta,8.356619776,,,,396000.0
9376,Malta,8.672818176,,,,399000.0
9377,Malta,8.824807424,,,,401000.0
9378,Malta,8.38804224,,,,403000.0
9379,Malta,8.74158592,,,,405000.0
9380,Malta,9.019247616,,,,406000.0
9381,Malta,9.49984256,,,,408000.0
9382,Malta,9.540683776,,,,409000.0
9383,Malta,10.187004928,,,,412000.0
9384,Malta,10.302401536,,,,414000.0
9385,Malta,10.001948672,,,,418000.0
9386,Malta,10.128,,,,422000.0
9387,Malta,10.31218176,,,,426000.0
9388,Malta,10.750430208,,,,430000.0
9389,Malta,11.53441792,,,,434000.0
9390,Malta,12.121667584,,,,436000.0
9391,Malta,,,,,438000.0
9392,Malta,,,,,439000.0
9393,Malta,,,,,440000.0
9394,Malta,,,,,
9415,Martinique,,,,,387000.0
9416,Martinique,,,,,390000.0
9417,Martinique,,,,,393000.0
9418,Martinique,,,,,395000.0
9419,Martinique,,,,,396000.0
9420,Martinique,,,,,397000.0
9421,Martinique,,,,,398000.0
9422,Martinique,,,,,398000.0
9423,Martinique,,,,,398000.0
9424,Martinique,,,,,397000.0
9425,Martinique,,,,,395000.0
9426,Martinique,,,,,392000.0
9427,Martinique,,,,,388000.0
9428,Martinique,,,,,385000.0
9429,Martinique,,,,,381000.0
9430,Martinique,,,,,378000.0
9431,Martinique,,,,,377000.0
9432,Martinique,,,,,376000.0
9433,Martinique,,,,,376000.0
9434,Martinique,,,,,376000.0
9455,Mauritania,4.864444928,,,,2630000.0
9456,Mauritania,4.972908032,,,,2702000.0
9457,Mauritania,5.411392,,,,2778000.0
9458,Mauritania,6.218496,,,,2857000.0
9459,Mauritania,6.529712128,,,,2939000.0
9460,Mauritania,7.515023872,,,,3024000.0
9461,Mauritania,8.462281216,,,,3112000.0
9462,Mauritania,8.439211008,,,,3203000.0
9463,Mauritania,8.233225216,,,,3296000.0
9464,Mauritania,7.966433792,,,,3393000.0
9465,Mauritania,9.15988992,,,,3494000.0
9466,Mauritania,10.187327488,,,,3599000.0
9467,Mauritania,10.396104704,,,,3707000.0
9468,Mauritania,10.083653632,,,,3817000.0
9469,Mauritania,11.806569472,,,,3931000.0
9470,Mauritania,11.952831488,,,,4046000.0
9471,Mauritania,12.159839232,,,,4164000.0
9472,Mauritania,,,,,4283000.0
9473,Mauritania,,,,,4403000.0
9474,Mauritania,,,,,4526000.0
9495,Mauritius,17.434200064,,,,1185000.0
9496,Mauritius,17.021184,,,,1194000.0
9497,Mauritius,17.094880256,,,,1202000.0
9498,Mauritius,16.891314176,,,,1209000.0
9499,Mauritius,16.85376,,,,1216000.0
9500,Mauritius,16.211206144,,,,1222000.0
9501,Mauritius,17.310195712,,,,1228000.0
9502,Mauritius,19.135696896,,,,1234000.0
9503,Mauritius,19.303647232,,,,1239000.0
9504,Mauritius,19.882739712,,,,1244000.0
9505,Mauritius,20.518957056,,,,1248000.0
9506,Mauritius,21.49383168,,,,1251000.0
9507,Mauritius,22.071529472,,,,1253000.0
9508,Mauritius,22.45284864,,,,1255000.0
9509,Mauritius,23.633235968,,,,1257000.0
9510,Mauritius,24.467060736,,,,1259000.0
9511,Mauritius,25.41249536,,,,1262000.0
9512,Mauritius,,,,,1264000.0
9513,Mauritius,,,,,1267000.0
9514,Mauritius,,,,,1270000.0
9615,Mexico,1120.0,91.865,6.732,1.403,98900000.0
9616,Mexico,1130.0,92.547,5.956,1.497,100298000.0
9617,Mexico,1140.0,93.223,5.168,1.609,101685000.0
9618,Mexico,1170.0,93.872,4.419,1.709,103081000.0
9619,Mexico,1260.0,93.557,5.033,1.41,104515000.0
9620,Mexico,1360.0,93.259,5.193,1.548,106005000.0
9621,Mexico,1450.0,93.206,5.295,1.499,107560000.0
9622,Mexico,1520.0,93.638,4.941,1.421,109171000.0
9623,Mexico,1570.0,92.354,6.344,1.302,110815000.0
9624,Mexico,1480.0,93.906,4.698,1.397,112464000.0
9625,Mexico,1590.0,93.296,5.949,0.755,114093000.0
9626,Mexico,1720.0,93.2,5.571,1.229,115695000.0
9627,Mexico,1740.0,93.78,5.164,1.055,117274000.0
9628,Mexico,1770.0,93.815,4.779,1.405,118827000.0
9629,Mexico,1810.0,92.487,6.361,1.152,120355000.0
9630,Mexico,1860.0,92.926,5.702,1.371,121858000.0
9631,Mexico,1880.0,93.012,5.759,1.229,123333000.0
9632,Mexico,,92.797,5.963,1.241,124777000.0
9633,Mexico,,91.967,6.474,1.559,126191000.0
9634,Mexico,,91.482,7.219,1.299,127576000.0
9635,Mexico,,,,,
9819,Moldova,7.562399232,,,,4203000.0
9820,Moldova,7.859367936,,,,4187000.0
9821,Moldova,8.643231744,,,,4178000.0
9822,Moldova,9.611712512,,,,4173000.0
9823,Moldova,10.048551936,,,,4168000.0
9824,Moldova,11.168256,,,,4159000.0
9825,Moldova,12.20376576,,,,4146000.0
9826,Moldova,12.622106624,,,,4130000.0
9827,Moldova,13.41298688,,,,4113000.0
9828,Moldova,13.515583488,,,,4098000.0
9829,Moldova,15.67081984,,,,4086000.0
9830,Moldova,18.154211328,,,,4079000.0
9831,Moldova,18.142212096,,,,4076000.0
9832,Moldova,19.110815744,,,,4075000.0
9833,Moldova,19.922399232,,,,4073000.0
9834,Moldova,19.842347008,,,,4071000.0
9835,Moldova,20.63647744,,,,4066000.0
9836,Moldova,,,,,4060000.0
9837,Moldova,,,,,4052000.0
9838,Moldova,,,,,4043000.0
9939,Mongolia,6.7357568,,,,2397000.0
9940,Mongolia,7.53420288,,,,2420000.0
9941,Mongolia,8.300105216,,,,2443000.0
9942,Mongolia,9.092790272,,,,2469000.0
9943,Mongolia,10.779912192,,,,2496000.0
9944,Mongolia,12.86168576,,,,2526000.0
9945,Mongolia,15.202941952,,,,2559000.0
9946,Mongolia,17.53961472,,,,2594000.0
9947,Mongolia,19.005868032,,,,2632000.0
9948,Mongolia,18.427742208,,,,2674000.0
9949,Mongolia,20.83632128,,,,2720000.0
9950,Mongolia,26.811267072,,,,2770000.0
9951,Mongolia,30.912770048,,,,2825000.0
9952,Mongolia,32.288256,,,,2882000.0
9953,Mongolia,32.586354688,,,,2940000.0
9954,Mongolia,33.339027456,,,,2998000.0
9955,Mongolia,33.659254784,,,,3056000.0
9956,Mongolia,,,,,3114000.0
9957,Mongolia,,,,,3170000.0
9958,Mongolia,,,,,3225000.0
9959,Mongolia,,,,,
9960,Montenegro,5.257224192,,,,614000.0
9961,Montenegro,5.621417984,,,,613000.0
9962,Montenegro,5.482080256,,,,613000.0
9963,Montenegro,5.629890048,,,,614000.0
9964,Montenegro,5.916175872,,,,615000.0
9965,Montenegro,6.256749056,,,,616000.0
9966,Montenegro,8.11369984,,,,618000.0
9967,Montenegro,9.354359808,,,,620000.0
9968,Montenegro,10.20661248,,,,621000.0
9969,Montenegro,9.606912,,,,623000.0
9970,Montenegro,9.695511552,,,,624000.0
9971,Montenegro,10.424513536,,,,625000.0
9972,Montenegro,10.320813056,,,,626000.0
9973,Montenegro,10.681120768,,,,626000.0
9974,Montenegro,10.986949632,,,,627000.0
9975,Montenegro,11.476486144,,,,627000.0
9976,Montenegro,11.767379968,,,,627000.0
9977,Montenegro,,,,,628000.0
9978,Montenegro,,,,,628000.0
9979,Montenegro,,,,,628000.0
10000,Montserrat,,,,,5000.0
10001,Montserrat,,,,,5000.0
10002,Montserrat,,,,,4000.0
10003,Montserrat,,,,,5000.0
10004,Montserrat,,,,,5000.0
10005,Montserrat,,,,,5000.0
10006,Montserrat,,,,,5000.0
10007,Montserrat,,,,,5000.0
10008,Montserrat,,,,,5000.0
10009,Montserrat,,,,,5000.0
10010,Montserrat,,,,,5000.0
10011,Montserrat,,,,,5000.0
10012,Montserrat,,,,,5000.0
10013,Montserrat,,,,,5000.0
10014,Montserrat,,,,,5000.0
10015,Montserrat,,,,,5000.0
10016,Montserrat,,,,,5000.0
10017,Montserrat,,,,,5000.0
10018,Montserrat,,,,,5000.0
10019,Montserrat,,,,,5000.0
10120,Morocco,133.0,98.149,1.851,0.0,28794000.0
10121,Morocco,135.0,97.674,2.326,0.0,29126000.0
10122,Morocco,134.0,97.813,2.187,0.0,29455000.0
10123,Morocco,139.0,96.557,3.443,0.0,29783000.0
10124,Morocco,138.0,96.73,3.27,0.0,30115000.0
10125,Morocco,137.0,98.042,1.958,0.0,30456000.0
10126,Morocco,151.0,98.102,1.898,0.0,30805000.0
10127,Morocco,163.0,98.071,1.929,0.0,31164000.0
10128,Morocco,185.0,98.214,1.786,0.0,31537000.0
10129,Morocco,199.0,95.559,4.441,0.0,31929000.0
10130,Morocco,215.0,94.447,5.553,0.0,32343000.0
10131,Morocco,238.0,96.568,3.432,0.0,32782000.0
10132,Morocco,244.0,97.068,2.932,0.0,33242000.0
10133,Morocco,251.0,95.182,4.818,0.0,33716000.0
10134,Morocco,249.0,95.798,4.202,0.0,34192000.0
10135,Morocco,260.0,94.914,5.086,0.0,34664000.0
10136,Morocco,264.0,94.718,5.282,0.0,35126000.0
10137,Morocco,,95.01,4.99,0.0,35581000.0
10138,Morocco,,93.285,6.715,0.0,36029000.0
10139,Morocco,,92.914,7.086,0.0,36472000.0
10240,Mozambique,10.63529984,,,,17712000.0
10241,Mozambique,11.516837888,,,,18222000.0
10242,Mozambique,14.08128,,,,18764000.0
10243,Mozambique,15.496326144,,,,19331000.0
10244,Mozambique,16.16175616,,,,19911000.0
10245,Mozambique,17.53472,,,,20494000.0
10246,Mozambique,18.381838336,,,,21080000.0
10247,Mozambique,19.302912,,,,21673000.0
10248,Mozambique,20.3634176,,,,22277000.0
10249,Mozambique,20.7784448,,,,22895000.0
10250,Mozambique,21.11772672,,,,23532000.0
10251,Mozambique,20.700575744,,,,24188000.0
10252,Mozambique,21.8083328,,,,24863000.0
10253,Mozambique,26.364755968,,,,25561000.0
10254,Mozambique,29.544933376,,,,26286000.0
10255,Mozambique,31.50997504,,,,27042000.0
10256,Mozambique,32.568367104,,,,27830000.0
10257,Mozambique,,,,,28649000.0
10258,Mozambique,,,,,29496000.0
10259,Mozambique,,,,,30366000.0
10360,Myanmar,65.653415936,,,,46720000.0
10361,Myanmar,68.594200576,,,,47225000.0
10362,Myanmar,68.128731136,,,,47702000.0
10363,Myanmar,78.57954816,,,,48149000.0
10364,Myanmar,84.990066688,,,,48564000.0
10365,Myanmar,99.614457856,,,,48950000.0
10366,Myanmar,112.0,,,,49301000.0
10367,Myanmar,125.0,,,,49621000.0
10368,Myanmar,139.0,,,,49930000.0
10369,Myanmar,144.0,,,,50250000.0
10370,Myanmar,175.0,,,,50601000.0
10371,Myanmar,203.0,,,,50991000.0
10372,Myanmar,240.0,,,,51414000.0
10373,Myanmar,267.0,,,,51852000.0
10374,Myanmar,297.0,,,,52281000.0
10375,Myanmar,319.0,,,,52681000.0
10376,Myanmar,339.0,,,,53045000.0
10377,Myanmar,,,,,53383000.0
10378,Myanmar,,,,,53708000.0
10379,Myanmar,,,,,54045000.0
10390,Namibia,9.77311232,,,,1795000.0
10391,Namibia,10.151799808,,,,1824000.0
10392,Namibia,10.565805056,,,,1852000.0
10393,Namibia,10.619352064,,,,1879000.0
10394,Namibia,11.540941824,,,,1908000.0
10395,Namibia,12.607352832,,,,1938000.0
10396,Namibia,13.91402496,,,,1971000.0
10397,Namibia,14.416287744,,,,2007000.0
10398,Namibia,15.927875584,,,,2043000.0
10399,Namibia,15.740582912,,,,2081000.0
10400,Namibia,16.241519616,,,,2119000.0
10401,Namibia,18.161442816,,,,2157000.0
10402,Namibia,20.64806912,,,,2195000.0
10403,Namibia,21.81101568,,,,2234000.0
10404,Namibia,26.872559616,,,,2273000.0
10405,Namibia,28.29779968,,,,2315000.0
10406,Namibia,28.601075712,,,,2358000.0
10407,Namibia,,,,,2403000.0
10408,Namibia,,,,,2448000.0
10409,Namibia,,,,,2495000.0
10430,Nauru,,,,,10000.0
10431,Nauru,,,,,10000.0
10432,Nauru,,,,,10000.0
10433,Nauru,,,,,10000.0
10434,Nauru,,,,,10000.0
10435,Nauru,,,,,10000.0
10436,Nauru,,,,,10000.0
10437,Nauru,,,,,10000.0
10438,Nauru,,,,,10000.0
10439,Nauru,,,,,10000.0
10440,Nauru,,,,,10000.0
10441,Nauru,,,,,10000.0
10442,Nauru,,,,,10000.0
10443,Nauru,,,,,10000.0
10444,Nauru,,,,,10000.0
10445,Nauru,,,,,10000.0
10446,Nauru,,,,,10000.0
10447,Nauru,,,,,11000.0
10448,Nauru,,,,,11000.0
10449,Nauru,,,,,11000.0
10550,Nepal,32.69390336,,,,23941000.0
10551,Nepal,31.291969536,,,,24347000.0
10552,Nepal,31.239350272,,,,24726000.0
10553,Nepal,34.355130368,,,,25081000.0
10554,Nepal,33.360314368,,,,25419000.0
10555,Nepal,34.170015744,,,,25745000.0
10556,Nepal,36.008890368,,,,26067000.0
10557,Nepal,38.495072256,,,,26383000.0
10558,Nepal,42.740711424,,,,26667000.0
10559,Nepal,48.572407808,,,,26884000.0
10560,Nepal,53.914607616,,,,27013000.0
10561,Nepal,59.280310272,,,,27041000.0
10562,Nepal,65.186848768,,,,26989000.0
10563,Nepal,67.614973952,,,,26917000.0
10564,Nepal,72.787582976,,,,26906000.0
10565,Nepal,74.763542528,,,,27015000.0
10566,Nepal,75.081924608,,,,27263000.0
10567,Nepal,,,,,27633000.0
10568,Nepal,,,,,28096000.0
10569,Nepal,,,,,28609000.0
10670,Netherlands,636.0,98.091,0.827,1.083,15926000.0
10671,Netherlands,642.0,98.074,0.876,1.05,16018000.0
10672,Netherlands,650.0,97.928,1.045,1.028,16110000.0
10673,Netherlands,638.0,97.931,1.028,1.041,16201000.0
10674,Netherlands,651.0,97.722,1.326,0.952,16287000.0
10675,Netherlands,694.0,97.22,1.811,0.97,16367000.0
10676,Netherlands,729.0,97.117,2.029,0.854,16440000.0
10677,Netherlands,778.0,96.812,2.178,1.01,16507000.0
10678,Netherlands,781.0,96.388,2.603,1.009,16568000.0
10679,Netherlands,749.0,95.908,3.055,1.037,16626000.0
10680,Netherlands,738.0,96.28,2.811,0.91,16683000.0
10681,Netherlands,744.0,95.726,3.288,0.986,16738000.0
10682,Netherlands,761.0,95.599,3.444,0.957,16792000.0
10683,Netherlands,817.0,95.845,3.43,0.724,16844000.0
10684,Netherlands,805.0,95.375,3.546,1.079,16893000.0
10685,Netherlands,821.0,95.008,3.936,1.056,16938000.0
10686,Netherlands,839.0,94.964,4.034,1.002,16981000.0
10687,Netherlands,,94.205,4.928,0.867,17021000.0
10688,Netherlands,,93.573,5.535,0.892,17060000.0
10689,Netherlands,,92.467,6.54,0.993,17097000.0
10690,Netherlands,,,,,
10711,Netherlands Antilles,,,,,
10712,Netherlands Antilles,,,,,
10713,Netherlands Antilles,,,,,
10714,Netherlands Antilles,,,,,
10715,Netherlands Antilles,,,,,
10716,Netherlands Antilles,,,,,
10717,Netherlands Antilles,,,,,
10718,Netherlands Antilles,,,,,
10719,Netherlands Antilles,,,,,
10720,Netherlands Antilles,,,,,
10721,Netherlands Antilles,,,,,
10722,Netherlands Antilles,,,,,
10723,Netherlands Antilles,,,,,
10724,Netherlands Antilles,,,,,
10725,Netherlands Antilles,,,,,
10726,Netherlands Antilles,,,,,
10727,Netherlands Antilles,,,,,
10728,Netherlands Antilles,,,,,
10729,Netherlands Antilles,,,,,
10730,Netherlands Antilles,,,,,
10751,New Caledonia,,,,,217000.0
10752,New Caledonia,,,,,221000.0
10753,New Caledonia,,,,,225000.0
10754,New Caledonia,,,,,229000.0
10755,New Caledonia,,,,,233000.0
10756,New Caledonia,,,,,236000.0
10757,New Caledonia,,,,,240000.0
10758,New Caledonia,,,,,243000.0
10759,New Caledonia,,,,,247000.0
10760,New Caledonia,,,,,250000.0
10761,New Caledonia,,,,,254000.0
10762,New Caledonia,,,,,257000.0
10763,New Caledonia,,,,,261000.0
10764,New Caledonia,,,,,264000.0
10765,New Caledonia,,,,,268000.0
10766,New Caledonia,,,,,271000.0
10767,New Caledonia,,,,,274000.0
10768,New Caledonia,,,,,277000.0
10769,New Caledonia,,,,,280000.0
10770,New Caledonia,,,,,283000.0
10806,New Zealand,98.350137344,65.409,34.591,0.0,3859000.0
10807,New Zealand,101.0,68.969,31.031,0.0,3908000.0
10808,New Zealand,105.0,66.542,33.458,0.0,3963000.0
10809,New Zealand,107.0,67.363,32.637,0.0,4022000.0
10810,New Zealand,108.0,63.972,36.028,0.0,4080000.0
10811,New Zealand,110.0,66.908,33.092,0.0,4135000.0
10812,New Zealand,112.0,66.789,33.211,0.0,4186000.0
10813,New Zealand,121.0,66.258,33.737,0.0,4233000.0
10814,New Zealand,122.0,67.154,32.834,0.0,4278000.0
10815,New Zealand,127.0,63.803,36.182,0.0,4323000.0
10816,New Zealand,133.0,62.916,37.067,0.0,4370000.0
10817,New Zealand,138.0,62.187,37.784,0.0,4419000.0
10818,New Zealand,138.0,64.857,35.116,0.0,4468000.0
10819,New Zealand,144.0,64.849,35.134,0.0,4519000.0
10820,New Zealand,148.0,64.204,35.779,0.0,4568000.0
10821,New Zealand,153.0,63.779,36.209,0.0,4615000.0
10822,New Zealand,159.0,62.798,37.19,0.0,4659000.0
10823,New Zealand,,64.446,35.542,0.0,4702000.0
10824,New Zealand,,63.316,36.672,0.0,4743000.0
10825,New Zealand,,64.587,35.4,0.0,4783000.0
10826,New Zealand,,,,,
10847,Nicaragua,13.25498368,,,,5069000.0
10848,Nicaragua,13.825984512,,,,5145000.0
10849,Nicaragua,14.166267904,,,,5219000.0
10850,Nicaragua,14.867095552,,,,5292000.0
10851,Nicaragua,15.739982848,,,,5365000.0
10852,Nicaragua,17.065079808,,,,5439000.0
10853,Nicaragua,17.786216448,,,,5514000.0
10854,Nicaragua,19.192991744,,,,5590000.0
10855,Nicaragua,20.283103232,,,,5667000.0
10856,Nicaragua,20.667930624,,,,5746000.0
10857,Nicaragua,21.934055424,,,,5824000.0
10858,Nicaragua,23.734874112,,,,5903000.0
10859,Nicaragua,24.177887232,,,,5983000.0
10860,Nicaragua,25.03742464,,,,6062000.0
10861,Nicaragua,26.4608768,,,,6143000.0
10862,Nicaragua,27.761692672,,,,6223000.0
10863,Nicaragua,29.071224832,,,,6304000.0
10864,Nicaragua,,,,,6385000.0
10865,Nicaragua,,,,,6466000.0
10866,Nicaragua,,,,,6546000.0
10967,Niger,7.190411776,,,,11332000.0
10968,Niger,7.874376192,,,,11751000.0
10969,Niger,8.302315008,,,,12190000.0
10970,Niger,8.92064768,,,,12648000.0
10971,Niger,8.600471552,,,,13126000.0
10972,Niger,9.017536512,,,,13624000.0
10973,Niger,9.588882432,,,,14144000.0
10974,Niger,9.844835328,,,,14685000.0
10975,Niger,10.672463872,,,,15251000.0
10976,Niger,11.246819328,,,,15843000.0
10977,Niger,13.083209728,,,,16464000.0
10978,Niger,12.65216512,,,,17115000.0
10979,Niger,13.840254976,,,,17795000.0
10980,Niger,14.546306048,,,,18504000.0
10981,Niger,15.6292864,,,,19240000.0
10982,Niger,16.184285184,,,,20002000.0
10983,Niger,16.921362432,,,,20789000.0
10984,Niger,,,,,21602000.0
10985,Niger,,,,,22443000.0
10986,Niger,,,,,23311000.0
11087,Nigeria,329.0,,,,122284000.0
11088,Nigeria,340.0,,,,125394000.0
11089,Nigeria,378.0,,,,128596000.0
11090,Nigeria,401.0,,,,131901000.0
11091,Nigeria,430.0,,,,135320000.0
11092,Nigeria,448.0,,,,138864992.0
11093,Nigeria,476.0,,,,142538000.0
11094,Nigeria,614.0,,,,146340000.0
11095,Nigeria,642.0,,,,150270000.0
11096,Nigeria,711.0,,,,154324992.0
11097,Nigeria,815.0,,,,158503008.0
11098,Nigeria,844.0,,,,162804992.0
11099,Nigeria,905.0,,,,167228992.0
11100,Nigeria,928.0,,,,171766000.0
11101,Nigeria,979.0,,,,176404992.0
11102,Nigeria,1010.0,,,,181136992.0
11103,Nigeria,990.0,,,,185960000.0
11104,Nigeria,,,,,190872992.0
11105,Nigeria,,,,,195875008.0
11106,Nigeria,,,,,200964000.0
11107,Nigeria,,,,,
11128,Niue,,,,,2000.0
11129,Niue,,,,,2000.0
11130,Niue,,,,,2000.0
11131,Niue,,,,,2000.0
11132,Niue,,,,,2000.0
11133,Niue,,,,,2000.0
11134,Niue,,,,,2000.0
11135,Niue,,,,,2000.0
11136,Niue,,,,,2000.0
11137,Niue,,,,,2000.0
11138,Niue,,,,,2000.0
11139,Niue,,,,,2000.0
11140,Niue,,,,,2000.0
11141,Niue,,,,,2000.0
11142,Niue,,,,,2000.0
11143,Niue,,,,,2000.0
11144,Niue,,,,,2000.0
11145,Niue,,,,,2000.0
11146,Niue,,,,,2000.0
11147,Niue,,,,,2000.0
11368,North Korea,37.002838016,,,,22929000.0
11369,North Korea,38.394568704,,,,23133000.0
11370,North Korea,38.870867968,,,,23339000.0
11371,North Korea,39.567679488,,,,23542000.0
11372,North Korea,40.380440576,,,,23733000.0
11373,North Korea,41.903652864,,,,23904000.0
11374,North Korea,41.468178432,,,,24055000.0
11375,North Korea,40.978313216,,,,24188000.0
11376,North Korea,42.257608704,,,,24310000.0
11377,North Korea,41.874620416,,,,24428000.0
11378,North Korea,41.670438912,,,,24549000.0
