iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
AUS,Australia,1902,-0.357,-0.164,,0.0,,0.0,,,,,,,,,,,,,,,,,,45.678,11858.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,3851995.0,,,,,,,,,,,,,,,,22164449280.0,,,,,,,
AUS,Australia,1903,3.673,1.678,,0.0,,0.0,,,,,,,,,,,,,,,,,,47.356,12123.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,3906036.0,,,,,,,,,,,,,,,,24018839552.0,,,,,,,
AUS,Australia,1904,-3.626,-1.717,,0.0,,0.0,,,,,,,,,,,,,,,,,,45.639,11517.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,3962416.0,,,,,,,,,,,,,,,,25743704064.0,,,,,,,
AUS,Australia,1905,9.348,4.266,,0.0,,0.0,,,,,,,,,,,,,,,,,,49.905,12407.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4022248.0,,,,,,,,,,,,,,,,26154127360.0,,,,,,,
AUS,Australia,1906,14.695,7.333,,0.0,,0.0,,,,,,,,,,,,,,,,,,57.238,14005.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4086866.0,,,,,,,,,,,,,,,,28048109568.0,,,,,,,
AUS,Australia,1907,12.617,7.222,,0.0,,0.0,,,,,,,,,,,,,,,,,,64.46,15574.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4138959.0,,,,,,,,,,,,,,,,29309954048.0,,,,,,,
AUS,Australia,1908,5.297,3.414,,0.0,,0.0,,,,,,,,,,,,,,,,,,67.875,16109.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4213351.0,,,,,,,,,,,,,,,,30432446464.0,,,,,,,
AUS,Australia,1909,-19.697,-13.369,,0.0,,0.0,,,,,,,,,,,,,,,,,,54.506,12672.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4301164.0,,,,,,,,,,,,,,,,33056106496.0,,,,,,,
AUS,Australia,1910,18.949,10.328,,0.0,,0.0,,,,,,,,,,,,,,,,,,64.834,14707.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4408208.0,,,,,,,,,,,,,,,,35511873536.0,,,,,,,
AUS,Australia,1911,8.38,5.433,,0.0,,0.0,,,,,,,,,,,,,,,,,,70.267,15551.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4518260.0,,,,,,,,,,,,,,,,36296998912.0,,,,,,,
AUS,Australia,1912,11.155,7.838,,0.0,,0.0,,,,,,,,,,,,,,,,,,78.105,16734.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4667239.0,,,,,,,,,,,,,,,,38085029888.0,,,,,,,
AUS,Australia,1913,5.84,4.561,,0.0,,0.0,,,,,,,,,,,,,,,,,,82.666,17179.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4811885.0,,,,,,,,,,,,,,,,40399978496.0,,,,,,,
AUS,Australia,1914,0.222,0.183,,0.0,,0.0,,,,,,,,,,,,,,,,,,82.849,16854.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4915478.0,,,,,,,,,,,,,,,,40855105536.0,,,,,,,
AUS,Australia,1915,-8.274,-6.855,,0.0,,0.0,,,,,,,,,,,,,,,,,,75.995,15320.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4960323.0,,,,,,,,,,,,,,,,40647868416.0,,,,,,,
AUS,Australia,1916,-14.038,-10.668,,0.0,,0.0,,,,,,,,,,,,,,,,,,65.327,13154.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4966110.0,,,,,,,,,,,,,,,,40903524352.0,,,,,,,
AUS,Australia,1917,4.097,2.677,,0.0,,0.0,,,,,,,,,,,,,,,,,,68.003,13637.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4986587.0,,,,,,,,,,,,,,,,40664248320.0,,,,,,,
AUS,Australia,1918,6.985,4.75,,0.0,,0.0,,,,,,,,,,,,,,,,,,72.754,14361.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5066003.0,,,,,,,,,,,,,,,,40220774400.0,,,,,,,
AUS,Australia,1919,-3.5,-2.546,,0.0,,0.0,,,,,,,,,,,,,,,,,,70.207,13495.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5202210.0,,,,,,,,,,,,,,,,43086319616.0,,,,,,,
AUS,Australia,1920,22.052,15.482,,0.0,,0.0,,,,,,,,,,,,,,,,,,85.69,16030.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5345426.0,,,,,,,,,,,,,,,,45494779904.0,,,,,,,
AUS,Australia,1921,-0.311,-0.267,,0.0,,0.0,,,,,,,,,,,,,,,,,,85.423,15609.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5472619.0,,,,,,,,,,,,,,,,48384458752.0,,,,,,,
AUS,Australia,1922,-4.554,-3.89,,0.0,,0.0,,,,,,,,,,,,,,,,,,81.533,14596.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5585790.0,,,,,,,,,,,,,,,,51553927168.0,,,,,,,
AUS,Australia,1923,2.603,2.122,,0.0,,0.0,,,,,,,,,,,,,,,,,,83.655,14662.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5705305.0,,,,,,,,,,,,,,,,54691201024.0,,,,,,,
AUS,Australia,1924,9.91,8.29,,0.0,,0.0,,,,,,,,,,,,,,,,,,91.945,15775.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5828491.0,,,,,,,,,,,,,,,,58993020928.0,,,,,,,
AUS,Australia,1925,1.201,1.104,,0.0,,0.0,,,,,,,,,,,,,,,,,,93.05,15635.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5951010.0,,,,,,,,,,,,,,,,62496587776.0,,,,,,,
AUS,Australia,1926,-2.297,-2.137,,0.0,,0.0,,,,,,,,,,,,,,,,,,90.913,14967.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6074196.0,,,,,,,,,,,,,,,,64745328640.0,,,,,,,
AUS,Australia,1927,3.254,2.958,,0.0,,0.0,,,,,,,,,,,,,,,,,,93.871,15153.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6194712.0,,,,,,,,,,,,,,,,66496249856.0,,,,,,,
AUS,Australia,1928,-11.554,-10.846,,0.0,,0.0,,,,,,,,,,,,,,,,,,83.025,13166.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6305547.0,,,,,,,,,,,,,,,,67389759488.0,,,,,,,
AUS,Australia,1929,-11.36,-9.432,,0.0,,0.0,,,,,,,,,,,,,,,,,,73.593,11500.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6399355.0,,,,,,,,,,,,,,,,66755051520.0,,,,,,,
AUS,Australia,1930,-7.217,-5.312,,0.0,,0.0,,,,,,,,,,,,,,,,,,68.282,10547.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6473801.0,,,,,,,,,,,,,,,,60174639104.0,,,,,,,
AUS,Australia,1931,-9.624,-6.572,,0.0,,0.0,,,,,,,,,,,,,,,,,,61.71,9443.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6534894.0,,,,,,,,,,,,,,,,55929864192.0,,,,,,,
AUS,Australia,1932,3.782,2.334,,0.0,,0.0,,,,,,,,,,,,,,,,,,64.044,9719.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6588976.0,,,,,,,,,,,,,,,,58875469824.0,,,,,,,
AUS,Australia,1933,5.124,3.282,,0.0,,0.0,,,,,,,,,,,,,,,,,,67.326,10138.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6640721.0,,,,,,,,,,,,,,,,62722629632.0,,,,,,,
AUS,Australia,1934,4.967,3.344,,0.0,,0.0,,,,,,,,,,,,,,,,,,70.669,10560.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6691798.0,,,,,,,,,,,,,,,,65797652480.0,,,,,,,
AUS,Australia,1935,10.86,7.675,,0.0,,0.0,,,,,,,,,,,,,,,,,,78.344,11619.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6742542.0,,,,,,,,,,,,,,,,69400190976.0,,,,,,,
AUS,Australia,1936,6.853,5.369,,0.0,,0.0,,,,,,,,,,,,,,,,,,83.713,12318.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6795622.0,,,,,,,,,,,,,,,,72252514304.0,,,,,,,
AUS,Australia,1937,6.701,5.61,,0.0,,0.0,,,,,,,,,,,,,,,,,,89.323,13034.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6853042.0,,,,,,,,,,,,,,,,75613569024.0,,,,,,,
AUS,Australia,1938,-1.85,-1.652,,0.0,,0.0,,,,,,,,,,,,,,,,,,87.671,12676.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6915804.0,,,,,,,,,,,,,,,,77877116928.0,,,,,,,
AUS,Australia,1939,13.749,12.054,,0.0,,0.0,,,,,,,,,,,,,,,,,,99.724,14281.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6982906.0,,,,,,,,,,,,,,,,77789388800.0,,,,,,,
AUS,Australia,1940,-10.425,-10.397,,0.0,,0.0,,,,,,,,,,,,,,,,,,89.328,12666.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7052010.0,,,,,,,,,,,,,,,,82567446528.0,,,,,,,
AUS,Australia,1941,19.38,17.311,,0.0,,0.0,,,,,,,,,,,,,,,,,,106.639,14978.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7119446.0,,,,,,,,,,,,,,,,91426127872.0,,,,,,,
AUS,Australia,1942,5.222,5.568,,0.0,,0.0,,,,,,,,,,,,,,,,,,112.207,15618.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7184210.0,,,,,,,,,,,,,,,,102000000000.0,,,,,,,
AUS,Australia,1943,-3.841,-4.31,,0.0,,0.0,,,,,,,,,,,,,,,,,,107.898,14881.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7250310.0,,,,,,,,,,,,,,,,105000000000.0,,,,,,,
AUS,Australia,1944,-2.882,-3.11,,0.0,,0.0,,,,,,,,,,,,,,,,,,104.788,14310.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7322420.0,,,,,,,,,,,,,,,,101000000000.0,,,,,,,
AUS,Australia,1945,-4.658,-4.881,,0.0,,0.0,,,,,,,,,,,,,,,,,,99.907,13497.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7401873.0,,,,,,,,,,,,,,,,95281152000.0,,,,,,,
AUS,Australia,1946,7.544,7.537,,0.0,,0.0,,,,,,,,,,,,,,,,,,107.444,14341.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7491676.0,,,,,,,,,,,,,,,,91526602752.0,,,,,,,
AUS,Australia,1947,6.94,7.456,,0.0,,0.0,,,,,,,,,,,,,,,,,,114.9,15117.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7600507.0,,,,,,,,,,,,,,,,93406429184.0,,,,,,,
AUS,Australia,1948,0.984,1.13,,0.0,,0.0,,,,,,,,,,,,,,,,,,116.031,14973.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7749066.0,,,,,,,,,,,,,,,,99014311936.0,,,,,,,
AUS,Australia,1949,-2.341,-2.717,,0.0,,0.0,,,,,,,,,,,,,,,,,,113.314,14254.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,7949150.0,,,,,,,,,,,,,,,,105000000000.0,,,,,,,
AUS,Australia,1950,14.108,15.986,,0.0,,0.0,,,,,,,,,,,,,,,,,,129.3,15812.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,8177000.0,,,,,,,,,,,,,,,,112000000000.0,,,,,,,
AUS,Australia,1951,6.529,8.442,,0.0,,0.0,,,,,,,,,,,,,,,,,,137.743,16401.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,8398000.0,,,,,,,,,,,,,,,,110000000000.0,,,,,,,
AUS,Australia,1952,9.161,12.619,,0.0,,0.0,,,,,,,,,,,,,,,,,,150.362,17494.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,8595000.0,,,,,,,,,,,,,,,,115000000000.0,,,,,,,
AUS,Australia,1953,-4.527,-6.807,,0.0,,0.0,,,,,,,,,,,,,,,,,,143.555,16346.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,8782000.0,,,,,,,,,,,,,,,,120000000000.0,,,,,,,
AUS,Australia,1954,7.779,11.167,,0.0,,0.0,,,,,,,,,,,,,,,,,,154.722,17248.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,8970000.0,,,,,,,,,,,,,,,,126000000000.0,,,,,,,
AUS,Australia,1955,-0.829,-1.282,,0.0,,0.0,,,,,,,,,,,,,,,,,,153.44,16740.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,9166000.0,,,,,,,,,,,,,,,,133000000000.0,,,,,,,
AUS,Australia,1956,0.623,0.955,,0.0,,0.0,,,,,,,,,,,,,,,,,,154.395,16474.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,9372000.0,,,,,,,,,,,,,,,,138000000000.0,,,,,,,
AUS,Australia,1957,2.371,3.661,,0.0,,0.0,,,,,,,,,,,,,,,,,,158.056,16486.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,9587000.0,,,,,,,,,,,,,,,,138000000000.0,,,,,,,
AUS,Australia,1958,2.879,4.55,,0.0,,0.0,,,,,,,,,,,,,,,,,,162.606,16577.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,9809000.0,,,,,,,,,,,,,,,,146000000000.0,,,,,,,
AUS,Australia,1959,0.956,1.554,,0.0,,0.0,,,,,,,,,,,,,,,,,,164.16,16368.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,10029000.0,,,,,,,,,,,,,,,,155000000000.0,,,,,,,
AUS,Australia,1960,11.41,18.731,,0.0,,0.0,,,,,,,,,,,,,,,,,,182.891,17856.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,10242000.0,,,,,,,,,,,,,,,,157000000000.0,,,,,,,
AUS,Australia,1961,6.444,11.786,,0.0,,0.0,,,,,,,,,,,,,,,,,,194.677,18636.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,10446000.0,,,,,,,,,,,,,,,,160000000000.0,,,,,,,
AUS,Australia,1962,2.26,4.399,,0.023,,0.0,,,,,,,,,,,,,,,,,,199.077,18704.929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,2.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,10643000.0,,,,,,,,,,,,,,,,167000000000.0,,,,,,,
AUS,Australia,1963,2.881,5.736,50.0,0.011,,0.0,,,,,,,,,,,,,,,,,,204.812,18885.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,3.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,10845000.0,,,,,,,,,,,,,,,,178000000000.0,,,,,,,
AUS,Australia,1964,8.423,17.251,0.0,0.0,,2.21,,,,,,,,,,,,,,,,,,222.063,20068.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,3.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,199.702,,,,,,,,,11065000.0,,,,,,,,,,,,,,,,187000000000.0,,,,,,,
AUS,Australia,1965,0.0,,0.0,,81.918,1.81,,,,,,0.0,,0.0,0.0,,,,49.839,,202.028,,17858.034,,,,,,,,,,,,,,,,2.1,35831.143,,94.528,,383.175,33870.33,,,,,0.007,,0.029,,2.605,,,,,5.27,,21.36,,1888.133,,,,,5.472,,22.183,1960.813,,,0.0,,0.0,,0.0,,,44.681,,181.118,,16009.691,4.02,355.329,,,,0.203,,0.822,72.679,,11313000.0,405.358,,,,5.472,,22.183,1960.813,,,0.0,,0.0,,0.0,193000000000.0,,,0.0,,0.0,,0.0
AUS,Australia,1966,0.0,,0.0,,28.571,1.149,9.698,39.31,,,,0.0,0.0,0.0,0.0,,,3.644,47.089,7.361,209.389,,18061.68,,,,,,,,,,,,,,,,2.223,38356.584,10.518,95.234,40.301,423.476,36528.602,,,,33.333,0.009,0.01,0.039,,3.39,,,,-4.483,4.588,-0.958,20.403,,1759.934,,,,-4.467,4.766,-0.991,21.192,1827.983,,,0.0,0.0,0.0,,0.0,,18.182,48.137,32.93,214.048,,18463.532,5.168,445.818,,,-4.054,0.177,-0.033,0.789,68.049,,11593000.0,444.668,,,-4.467,4.766,-0.991,21.192,1827.983,,,0.0,0.0,0.0,,0.0,200000000000.0,,,0.0,0.0,0.0,,0.0
AUS,Australia,1967,0.0,,0.0,,133.333,6.891,6.059,26.942,,,,0.0,0.0,0.0,0.0,,,2.799,45.642,5.861,215.25,,18088.25,,,,,,,,,,,,,,,,2.225,39631.108,6.187,95.349,26.201,449.677,37788.019,,,,0.0,0.008,0.0,0.039,,3.303,,,,3.55,4.48,0.724,21.127,,1775.395,,,,3.496,4.651,0.741,21.933,1843.089,,,0.0,0.0,0.0,,0.0,,9.503,49.7,20.34,234.388,,19696.467,12.06,1013.405,,,2.113,0.171,0.017,0.806,67.694,,11900000.0,471.61,,,3.496,4.651,0.741,21.933,1843.089,,,0.0,0.0,0.0,,0.0,212000000000.0,,,0.0,0.0,0.0,,0.0
AUS,Australia,1968,0.0,,0.0,,86.223,10.398,6.052,28.542,,,,0.0,0.0,0.0,0.0,,,2.994,44.325,6.444,221.695,,18147.89,,,,,,,,,,,,,,,,2.233,40942.409,6.139,95.428,27.607,477.284,39070.431,,,,675.0,0.061,0.265,0.305,,24.932,,,,4.532,4.416,0.958,22.085,,1807.854,,,,4.264,4.572,0.935,22.868,1871.977,,,0.0,0.0,0.0,,0.0,,8.916,51.041,20.897,255.285,,20897.609,22.458,1838.376,,,-2.759,0.157,-0.022,0.783,64.124,,12216000.0,500.152,,,4.264,4.572,0.935,22.868,1871.977,,,0.0,0.0,0.0,,0.0,224000000000.0,,,0.0,0.0,0.0,,0.0
AUS,Australia,1969,0.0,,0.0,,15.069,3.384,4.119,20.603,,,,0.0,0.0,0.0,0.0,,,3.421,44.028,7.583,229.278,,18314.399,,,,,,,,,,,,,,,,2.188,41597.247,3.89,95.218,18.568,495.853,39608.02,,,,1254.839,0.792,3.822,4.127,,329.619,,,,9.227,4.632,2.038,24.123,,1926.877,,,,8.899,4.782,2.035,24.903,1989.227,,,0.0,0.0,0.0,,0.0,,2.806,50.398,7.163,262.448,,20964.001,25.842,2064.208,,,-0.355,0.15,-0.003,0.781,62.35,,12519000.0,520.756,,,8.899,4.782,2.035,24.903,1989.227,,,0.0,0.0,0.0,,0.0,238000000000.0,,,0.0,0.0,0.0,,0.0
