,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,energy_per_capita
12337,Palestine,19.275497472,,,,3188.56
12338,Palestine,,,,,3291.122
12339,Palestine,,,,,
12340,Palestine,,,,,
12341,Palestine,,,,,
12362,Panama,26.563999744,,,,21941.093
12363,Panama,26.96356864,,,,21961.62
12364,Panama,28.52549632,,,,21272.069
12365,Panama,32.24413184,,,,21137.849
12366,Panama,32.9024,,,,21125.587
12367,Panama,40.384,,,,20708.517
12368,Panama,44.422336512,,,,22114.34
12369,Panama,42.761248768,,,,20531.496
12370,Panama,45.965971456,,,,23584.288
12371,Panama,47.997599744,,,,22505.49
12372,Panama,51.802857472,,,,25064.858
12373,Panama,57.996521472,,,,26625.277
12374,Panama,63.576629248,,,,27232.545
12375,Panama,74.895597568,,,,26356.519
12376,Panama,71.932698624,,,,26519.097
12377,Panama,76.098510848,,,,27456.169
12378,Panama,79.798288384,,,,30704.049
12379,Panama,,,,,
12380,Panama,,,,,
12381,Panama,,,,,
12402,Papua New Guinea,,,,,2562.117
12403,Papua New Guinea,,,,,2865.825
12404,Papua New Guinea,,,,,2947.239
12405,Papua New Guinea,,,,,3283.569
12406,Papua New Guinea,,,,,3603.907
12407,Papua New Guinea,,,,,3404.189
12408,Papua New Guinea,,,,,3413.518
12409,Papua New Guinea,,,,,3593.053
12410,Papua New Guinea,,,,,3501.026
12411,Papua New Guinea,,,,,3528.244
12412,Papua New Guinea,,,,,3321.571
12413,Papua New Guinea,,,,,3563.57
12414,Papua New Guinea,,,,,3202.544
12415,Papua New Guinea,,,,,3362.725
12416,Papua New Guinea,,,,,3376.944
12417,Papua New Guinea,,,,,3310.035
12418,Papua New Guinea,,,,,3250.965
12419,Papua New Guinea,,,,,
12420,Papua New Guinea,,,,,
12421,Papua New Guinea,,,,,
12442,Paraguay,20.230811648,,,,31008.73
12443,Paraguay,21.263550464,,,,26227.34
12444,Paraguay,27.763617792,,,,27369.24
12445,Paraguay,29.172068352,,,,28766.75
12446,Paraguay,30.690248704,,,,28369.821
12447,Paraguay,32.012251136,,,,27374.004
12448,Paraguay,34.151460864,,,,28424.56
12449,Paraguay,35.369816064,,,,28114.355
12450,Paraguay,37.093941248,,,,28661.778
12451,Paraguay,39.765409792,,,,28160.97
12452,Paraguay,43.854127104,,,,27778.257
12453,Paraguay,47.648043008,,,,29153.586
12454,Paraguay,49.208922112,,,,30015.059
12455,Paraguay,51.73225472,,,,29653.045
12456,Paraguay,55.039840256,,,,27230.36
12457,Paraguay,56.733011968,,,,27396.266
12458,Paraguay,59.056115712,,,,31800.437
12459,Paraguay,,,,,
12460,Paraguay,,,,,
12461,Paraguay,,,,,
12562,Peru,123.0,68.877,31.123,0.0,5509.837
12563,Peru,125.0,65.91,34.09,0.0,5370.711
12564,Peru,133.0,65.963,33.913,0.0,5437.884
12565,Peru,141.0,64.736,35.136,0.0,5306.023
12566,Peru,153.0,68.996,30.925,0.0,5602.33
12567,Peru,170.0,69.491,30.458,0.0,5808.023
12568,Peru,193.0,66.75,32.689,0.0,5803.033
12569,Peru,214.0,69.813,29.66,0.0,6311.251
12570,Peru,235.0,72.682,26.702,0.0,6756.58
12571,Peru,237.0,72.037,27.015,0.0,6868.653
12572,Peru,270.0,74.727,24.249,0.0,7677.239
12573,Peru,294.0,76.123,22.904,0.0,8596.346
12574,Peru,311.0,75.441,23.024,0.0,8629.682
12575,Peru,322.0,75.34,23.055,0.0,8756.718
12576,Peru,331.0,75.626,22.882,0.0,8855.557
12577,Peru,342.0,75.781,22.662,0.0,9312.026
12578,Peru,355.0,77.031,21.493,0.0,9748.041
12579,Peru,,72.427,26.042,0.0,9606.984
12580,Peru,,71.708,26.842,0.0,9907.861
12581,Peru,,71.207,27.329,0.0,9924.199
12582,Peru,,,,,
12683,Philippines,339.0,81.974,18.026,0.0,3837.989
12684,Philippines,342.0,83.581,16.419,0.0,3701.706
12685,Philippines,348.0,83.833,16.167,0.0,3601.085
12686,Philippines,358.0,84.115,15.885,0.0,3653.535
12687,Philippines,370.0,83.704,16.296,0.0,3701.162
12688,Philippines,384.0,84.222,15.773,0.0,3616.81
12689,Philippines,406.0,81.93,18.061,0.0,3445.228
12690,Philippines,438.0,84.0,15.883,0.0,3523.595
12691,Philippines,467.0,83.066,16.73,0.0,3580.558
12692,Philippines,488.0,83.167,16.105,0.0,3558.993
12693,Philippines,537.0,85.557,13.705,0.0,3608.538
12694,Philippines,586.0,84.372,14.876,0.0,3617.133
12695,Philippines,609.0,84.054,14.986,0.0,3670.817
12696,Philippines,662.0,85.611,13.318,0.0,3869.857
12697,Philippines,694.0,86.366,12.525,0.0,4004.631
12698,Philippines,735.0,86.837,12.019,0.0,4320.974
12699,Philippines,785.0,87.37,11.47,0.0,4648.659
12700,Philippines,,87.942,10.966,0.0,5025.291
12701,Philippines,,88.236,10.67,0.0,5094.519
12702,Philippines,,88.331,10.542,0.0,5200.079
12703,Philippines,,,,,
12804,Poland,511.0,99.363,0.637,0.0,26377.972
12805,Poland,513.0,99.239,0.761,0.0,26209.415
12806,Poland,530.0,99.241,0.759,0.0,25954.788
12807,Poland,528.0,99.374,0.626,0.0,26889.794
12808,Poland,547.0,99.184,0.816,0.0,27094.458
12809,Poland,568.0,98.971,1.029,0.0,27709.977
12810,Poland,594.0,98.875,1.125,0.0,29086.586
12811,Poland,656.0,98.598,1.402,0.0,28993.839
12812,Poland,681.0,98.002,1.998,0.0,29483.221
12813,Poland,732.0,97.241,2.759,0.0,28425.395
12814,Poland,791.0,96.908,3.092,0.0,30311.204
12815,Poland,843.0,96.4,3.6,0.0,30494.54
12816,Poland,889.0,95.379,4.621,0.0,29612.118
12817,Poland,912.0,95.393,4.607,0.0,29749.993
12818,Poland,939.0,94.631,5.369,0.0,28693.19
12819,Poland,975.0,94.11,5.89,0.0,29036.679
12820,Poland,1000.0,94.576,5.424,0.0,30350.815
12821,Poland,,94.374,5.626,0.0,31583.28
12822,Poland,,94.306,5.291,0.0,32106.322
12823,Poland,,93.263,6.182,0.0,31355.418
12824,Poland,,,,,
12925,Portugal,220.0,87.705,12.295,0.0,28233.557
12926,Portugal,222.0,85.25,14.75,0.0,28482.009
12927,Portugal,225.0,90.901,9.099,0.0,28240.049
12928,Portugal,222.0,83.914,16.086,0.0,28749.47
12929,Portugal,220.0,88.692,11.308,0.0,28163.746
12930,Portugal,238.0,92.496,7.504,0.0,28073.391
12931,Portugal,249.0,85.377,14.623,0.0,27649.613
12932,Portugal,262.0,84.837,15.163,0.0,27772.076
12933,Portugal,258.0,85.805,14.195,0.0,26764.42
12934,Portugal,263.0,82.262,17.738,0.0,26906.628
12935,Portugal,269.0,74.023,25.977,0.0,28241.897
12936,Portugal,264.0,76.882,23.118,0.0,27037.609
12937,Portugal,269.0,79.656,20.344,0.0,24819.293
12938,Portugal,269.0,72.451,27.549,0.0,27262.918
12939,Portugal,276.0,70.933,29.067,0.0,27588.124
12940,Portugal,281.0,76.995,23.005,0.0,27562.39
12941,Portugal,285.0,71.939,28.061,0.0,29132.501
12942,Portugal,,80.091,19.909,0.0,28998.655
12943,Portugal,,74.476,25.524,0.0,29169.073
12944,Portugal,,75.546,24.454,0.0,28328.318
12945,Portugal,,,,,
12966,Puerto Rico,124.0,,,,35115.772
12967,Puerto Rico,132.0,,,,38118.336
12968,Puerto Rico,133.0,,,,38228.43
12969,Puerto Rico,133.0,,,,40617.888
12970,Puerto Rico,137.0,,,,41748.499
12971,Puerto Rico,134.0,,,,40497.153
12972,Puerto Rico,132.0,,,,36642.302
12973,Puerto Rico,131.0,,,,35398.466
12974,Puerto Rico,129.0,,,,33111.134
12975,Puerto Rico,126.0,,,,31040.299
12976,Puerto Rico,125.0,,,,26469.386
12977,Puerto Rico,125.0,,,,28675.654
12978,Puerto Rico,125.0,,,,30609.619
12979,Puerto Rico,125.0,,,,26749.44
12980,Puerto Rico,123.0,,,,26394.296
12981,Puerto Rico,123.0,,,,27171.345
12982,Puerto Rico,120.0,,,,25997.393
12983,Puerto Rico,,,,,
12984,Puerto Rico,,,,,
12985,Puerto Rico,,,,,
13086,Qatar,36.70767616,100.0,0.0,0.0,227040.462
13087,Qatar,37.521051648,100.0,0.0,0.0,212998.695
13088,Qatar,39.263993856,100.0,0.0,0.0,230848.466
13089,Qatar,52.706697216,100.0,0.0,0.0,243876.882
13090,Qatar,66.352525312,100.0,0.0,0.0,258924.428
13091,Qatar,90.173325312,100.0,0.0,0.0,259410.061
13092,Qatar,115.0,100.0,0.0,0.0,231087.521
13093,Qatar,140.0,100.0,0.0,0.0,212247.157
13094,Qatar,189.0,100.0,0.0,0.0,198947.266
13095,Qatar,168.0,100.0,0.0,0.0,174526.663
13096,Qatar,203.0,100.0,0.0,0.0,181044.002
13097,Qatar,277.0,99.923,0.077,0.0,190997.01
13098,Qatar,295.0,99.932,0.068,0.0,200976.542
13099,Qatar,293.0,99.936,0.064,0.0,203108.982
13100,Qatar,282.0,99.939,0.061,0.0,207376.531
13101,Qatar,292.0,99.946,0.054,0.0,221633.7
13102,Qatar,300.0,99.944,0.056,0.0,208849.051
13103,Qatar,,99.942,0.058,0.0,195973.265
13104,Qatar,,99.945,0.055,0.0,198803.039
13105,Qatar,,99.946,0.054,0.0,198418.117
13126,Reunion,,,,,15036.111
13127,Reunion,,,,,14851.802
13128,Reunion,,,,,14981.559
13129,Reunion,,,,,14967.51
13130,Reunion,,,,,16229.849
13131,Reunion,,,,,15333.102
13132,Reunion,,,,,14280.205
13133,Reunion,,,,,13895.959
13134,Reunion,,,,,14325.287
13135,Reunion,,,,,14484.077
13136,Reunion,,,,,15746.126
13137,Reunion,,,,,15028.961
13138,Reunion,,,,,14352.273
13139,Reunion,,,,,14121.623
13140,Reunion,,,,,14238.371
13141,Reunion,,,,,15172.312
13142,Reunion,,,,,15146.064
13143,Reunion,,,,,
13144,Reunion,,,,,
13145,Reunion,,,,,
13246,Romania,167.0,86.533,9.836,3.631,18853.41
13247,Romania,187.0,86.683,9.756,3.56,19197.106
13248,Romania,196.0,86.506,10.044,3.45,20049.522
13249,Romania,204.0,88.716,8.237,3.047,20194.546
13250,Romania,223.0,86.847,9.846,3.307,21045.325
13251,Romania,230.0,84.749,11.964,3.288,21219.833
13252,Romania,264.0,86.182,10.574,3.243,21857.943
13253,Romania,300.0,85.833,9.489,4.571,21298.695
13254,Romania,345.0,82.993,10.129,6.602,21549.101
13255,Romania,347.0,81.257,10.409,7.865,18994.459
13256,Romania,360.0,78.575,13.406,7.675,19287.348
13257,Romania,376.0,81.513,10.433,7.512,19926.163
13258,Romania,406.0,82.031,9.863,7.577,19270.679
13259,Romania,412.0,77.185,14.111,8.204,18010.158
13260,Romania,428.0,74.696,16.974,7.912,18743.192
13261,Romania,445.0,74.133,17.567,7.804,18937.68
13262,Romania,409.0,73.733,17.972,7.521,19062.626
13263,Romania,,75.869,15.799,7.488,19550.344
13264,Romania,,75.26,16.632,7.224,20067.332
13265,Romania,,75.623,15.902,7.335,19665.135
13266,Romania,,,,,
13367,Russia,1260.0,88.587,6.354,5.059,49020.668
13368,Russia,1300.0,88.227,6.588,5.184,49983.665
13369,Russia,1350.0,88.521,6.131,5.348,50004.193
13370,Russia,1470.0,88.739,5.735,5.526,51256.564
13371,Russia,1660.0,88.38,6.379,5.241,51875.522
13372,Russia,1930.0,88.38,6.235,5.384,51965.965
13373,Russia,2210.0,88.668,5.964,5.368,54316.542
13374,Russia,2560.0,88.556,6.018,5.426,54694.896
13375,Russia,2870.0,88.988,5.543,5.469,54947.316
13376,Russia,2560.0,88.132,6.129,5.739,52171.609
13377,Russia,2910.0,88.686,5.6,5.714,54197.161
13378,Russia,3320.0,89.141,5.279,5.58,55893.921
13379,Russia,3420.0,89.073,5.246,5.68,55905.837
13380,Russia,3430.0,88.59,5.852,5.558,55059.972
13381,Russia,3420.0,88.672,5.56,5.769,55122.079
13382,Russia,3330.0,88.206,5.468,6.326,53914.33
13383,Russia,3320.0,87.966,5.845,6.189,54990.735
13384,Russia,,87.858,5.809,6.332,55109.15
13385,Russia,,88.186,5.72,6.094,57252.662
13386,Russia,,87.881,5.868,6.251,56756.466
13387,Russia,,,,,
13408,Rwanda,5.673135104,,,,327.205
13409,Rwanda,6.24469504,,,,306.218
13410,Rwanda,7.312862208,,,,301.225
13411,Rwanda,7.358035968,,,,299.368
13412,Rwanda,8.05473024,,,,285.746
13413,Rwanda,8.921578496,,,,272.639
13414,Rwanda,10.128234496,,,,260.646
13415,Rwanda,9.758150656,,,,259.911
13416,Rwanda,11.307379712,,,,267.778
13417,Rwanda,12.336325632,,,,278.458
13418,Rwanda,13.5052032,,,,293.717
13419,Rwanda,14.781248512,,,,324.23
13420,Rwanda,15.832542208,,,,344.273
13421,Rwanda,16.843759616,,,,384.524
13422,Rwanda,17.827250176,,,,402.088
13423,Rwanda,19.0678528,,,,432.482
13424,Rwanda,20.204304384,,,,425.29
13425,Rwanda,,,,,
13426,Rwanda,,,,,
13427,Rwanda,,,,,
13448,Saint Helena,,,,,8582.18
13449,Saint Helena,,,,,8569.616
13450,Saint Helena,,,,,8936.083
13451,Saint Helena,,,,,8841.142
13452,Saint Helena,,,,,6925.251
13453,Saint Helena,,,,,8643.525
13454,Saint Helena,,,,,7960.826
13455,Saint Helena,,,,,10086.304
13456,Saint Helena,,,,,8208.633
13457,Saint Helena,,,,,7718.829
13458,Saint Helena,,,,,8751.119
13459,Saint Helena,,,,,8561.569
13460,Saint Helena,,,,,9484.037
13461,Saint Helena,,,,,7581.432
13462,Saint Helena,,,,,7197.022
13463,Saint Helena,,,,,6625.417
13464,Saint Helena,,,,,7162.702
13465,Saint Helena,,,,,
13466,Saint Helena,,,,,
13467,Saint Helena,,,,,
13488,Saint Kitts and Nevis,,,,,17543.665
13489,Saint Kitts and Nevis,,,,,17731.622
13490,Saint Kitts and Nevis,,,,,19398.394
13491,Saint Kitts and Nevis,,,,,19007.241
13492,Saint Kitts and Nevis,,,,,20557.107
13493,Saint Kitts and Nevis,,,,,18744.592
13494,Saint Kitts and Nevis,,,,,19424.47
13495,Saint Kitts and Nevis,,,,,20109.482
13496,Saint Kitts and Nevis,,,,,20086.677
13497,Saint Kitts and Nevis,,,,,20135.262
13498,Saint Kitts and Nevis,,,,,20627.716
13499,Saint Kitts and Nevis,,,,,21249.2
13500,Saint Kitts and Nevis,,,,,20730.567
13501,Saint Kitts and Nevis,,,,,20654.899
13502,Saint Kitts and Nevis,,,,,20503.725
13503,Saint Kitts and Nevis,,,,,21017.227
13504,Saint Kitts and Nevis,,,,,20122.61
13505,Saint Kitts and Nevis,,,,,
13506,Saint Kitts and Nevis,,,,,
13507,Saint Kitts and Nevis,,,,,
13528,Saint Lucia,1.029843008,,,,9339.357
13529,Saint Lucia,0.838684032,,,,10063.898
13530,Saint Lucia,0.83452,,,,9036.238
13531,Saint Lucia,0.956435968,,,,9874.891
13532,Saint Lucia,1.089266048,,,,9848.789
13533,Saint Lucia,1.138877952,,,,10096.893
13534,Saint Lucia,0.844035968,,,,10061.78
13535,Saint Lucia,1.246877952,,,,10216.987
13536,Saint Lucia,1.48176,,,,10377.247
13537,Saint Lucia,1.65248,,,,10005.018
13538,Saint Lucia,1.356263936,,,,10336.964
13539,Saint Lucia,1.661309952,,,,10372.601
13540,Saint Lucia,1.591001984,,,,10267.058
13541,Saint Lucia,0.998537984,,,,10183.063
13542,Saint Lucia,1.716226944,,,,10283.125
13543,Saint Lucia,1.752668032,,,,10297.522
13544,Saint Lucia,1.760867968,,,,10202.163
13545,Saint Lucia,,,,,
13546,Saint Lucia,,,,,
13547,Saint Lucia,,,,,
13568,Saint Pierre and Miquelon,,,,,46935.889
13569,Saint Pierre and Miquelon,,,,,46935.889
13570,Saint Pierre and Miquelon,,,,,51184.741
13571,Saint Pierre and Miquelon,,,,,57624.186
13572,Saint Pierre and Miquelon,,,,,55499.736
13573,Saint Pierre and Miquelon,,,,,57624.186
13574,Saint Pierre and Miquelon,,,,,57624.186
13575,Saint Pierre and Miquelon,,,,,59748.588
13576,Saint Pierre and Miquelon,,,,,59748.588
13577,Saint Pierre and Miquelon,,,,,59748.588
13578,Saint Pierre and Miquelon,,,,,62825.419
13579,Saint Pierre and Miquelon,,,,,63250.309
13580,Saint Pierre and Miquelon,,,,,62400.53
13581,Saint Pierre and Miquelon,,,,,63887.614
13582,Saint Pierre and Miquelon,,,,,66559.981
13583,Saint Pierre and Miquelon,,,,,66559.981
13584,Saint Pierre and Miquelon,,,,,67948.608
13585,Saint Pierre and Miquelon,,,,,
13586,Saint Pierre and Miquelon,,,,,
13587,Saint Pierre and Miquelon,,,,,
13608,Saint Vincent and the Grenadines,,,,,6465.809
13609,Saint Vincent and the Grenadines,,,,,7488.6
13610,Saint Vincent and the Grenadines,,,,,8103.552
13611,Saint Vincent and the Grenadines,,,,,8496.976
13612,Saint Vincent and the Grenadines,,,,,9303.501
13613,Saint Vincent and the Grenadines,,,,,9341.181
13614,Saint Vincent and the Grenadines,,,,,9273.214
13615,Saint Vincent and the Grenadines,,,,,9451.935
13616,Saint Vincent and the Grenadines,,,,,9551.059
13617,Saint Vincent and the Grenadines,,,,,12851.739
13618,Saint Vincent and the Grenadines,,,,,9498.706
13619,Saint Vincent and the Grenadines,,,,,8807.644
13620,Saint Vincent and the Grenadines,,,,,10691.142
13621,Saint Vincent and the Grenadines,,,,,8694.304
13622,Saint Vincent and the Grenadines,,,,,9246.364
13623,Saint Vincent and the Grenadines,,,,,9372.931
13624,Saint Vincent and the Grenadines,,,,,9396.696
13625,Saint Vincent and the Grenadines,,,,,
13626,Saint Vincent and the Grenadines,,,,,
13627,Saint Vincent and the Grenadines,,,,,
13648,Samoa,,,,,4581.189
13649,Samoa,,,,,4937.555
13650,Samoa,,,,,5209.7
13651,Samoa,,,,,5191.201
13652,Samoa,,,,,5086.986
13653,Samoa,,,,,5187.113
13654,Samoa,,,,,5381.395
13655,Samoa,,,,,5624.15
13656,Samoa,,,,,5731.383
13657,Samoa,,,,,5884.837
13658,Samoa,,,,,5900.39
13659,Samoa,,,,,6087.279
13660,Samoa,,,,,5761.777
13661,Samoa,,,,,5763.769
13662,Samoa,,,,,5862.84
13663,Samoa,,,,,7808.442
13664,Samoa,,,,,7892.218
13665,Samoa,,,,,
13666,Samoa,,,,,
13667,Samoa,,,,,
13688,Sao Tome and Principe,0.269168992,,,,2049.05
13689,Sao Tome and Principe,0.30024,,,,1879.022
13690,Sao Tome and Principe,0.302967008,,,,2097.875
13691,Sao Tome and Principe,0.315288,,,,2290.826
13692,Sao Tome and Principe,0.339416,,,,2526.839
13693,Sao Tome and Principe,0.379041984,,,,2621.287
13694,Sao Tome and Principe,0.398475008,,,,2701.217
13695,Sao Tome and Principe,0.4026,,,,2743.101
13696,Sao Tome and Principe,0.425712,,,,2874.36
13697,Sao Tome and Principe,0.415724,,,,2970.533
13698,Sao Tome and Principe,0.521488,,,,3129.738
13699,Sao Tome and Principe,0.572220032,,,,3151.892
13700,Sao Tome and Principe,0.628971008,,,,3278.993
13701,Sao Tome and Principe,0.618782976,,,,3210.68
13702,Sao Tome and Principe,0.662910016,,,,3145.156
13703,Sao Tome and Principe,0.69064,,,,3217.683
13704,Sao Tome and Principe,0.72072,,,,3072.547
13705,Sao Tome and Principe,,,,,
13706,Sao Tome and Principe,,,,,
13707,Sao Tome and Principe,,,,,
13743,Saudi Arabia,423.0,100.0,0.0,0.0,64600.546
13744,Saudi Arabia,405.0,100.0,0.0,0.0,67082.893
13745,Saudi Arabia,450.0,100.0,0.0,0.0,67938.954
13746,Saudi Arabia,482.0,100.0,0.0,0.0,69876.532
13747,Saudi Arabia,578.0,100.0,0.0,0.0,73595.039
13748,Saudi Arabia,702.0,100.0,0.0,0.0,76188.749
13749,Saudi Arabia,794.0,100.0,0.0,0.0,76898.453
13750,Saudi Arabia,858.0,100.0,0.0,0.0,78054.698
13751,Saudi Arabia,1050.0,100.0,0.0,0.0,82802.391
13752,Saudi Arabia,932.0,100.0,0.0,0.0,84842.675
13753,Saudi Arabia,1090.0,100.0,0.0,0.0,90324.528
13754,Saudi Arabia,1370.0,99.999,0.001,0.0,90446.444
13755,Saudi Arabia,1450.0,99.998,0.002,0.0,92969.021
13756,Saudi Arabia,1430.0,99.996,0.004,0.0,90566.168
13757,Saudi Arabia,1420.0,99.996,0.004,0.0,94361.321
13758,Saudi Arabia,1480.0,99.989,0.011,0.0,94882.544
13759,Saudi Arabia,1500.0,99.989,0.011,0.0,93983.678
13760,Saudi Arabia,,99.987,0.013,0.0,92361.458
13761,Saudi Arabia,,99.969,0.031,0.0,89905.309
13762,Saudi Arabia,,99.856,0.144,0.0,89451.938
13783,Senegal,19.075350528,,,,2032.378
13784,Senegal,19.74227968,,,,2161.98
13785,Senegal,19.763380224,,,,2109.94
13786,Senegal,20.64979968,,,,2071.775
13787,Senegal,21.155538944,,,,2220.292
13788,Senegal,22.880980992,,,,2245.923
13789,Senegal,23.40283392,,,,2149.765
13790,Senegal,24.88844288,,,,2207.455
13791,Senegal,25.310406656,,,,2230.97
13792,Senegal,27.091400704,,,,2045.92
13793,Senegal,28.446160896,,,,2099.855
13794,Senegal,29.229463552,,,,2187.504
13795,Senegal,30.404665344,,,,2043.178
13796,Senegal,32.729319424,,,,2071.752
13797,Senegal,34.952192,,,,2186.969
13798,Senegal,37.223227392,,,,2256.955
13799,Senegal,39.66859264,,,,2287.241
13800,Senegal,,,,,
13801,Senegal,,,,,
13802,Senegal,,,,,
13811,Serbia,70.572097536,,,,18721.487
13812,Serbia,67.947266048,,,,20021.705
13813,Serbia,71.438802944,,,,22588.891
13814,Serbia,75.3242112,,,,22745.149
13815,Serbia,77.297115136,,,,23829.858
13816,Serbia,87.761117184,,,,23080.754
13817,Serbia,93.483180032,,,,21479.031
13818,Serbia,95.941296128,,,,21493.662
13819,Serbia,106.0,,,,21430.731
13820,Serbia,107.0,,,,21112.733
13821,Serbia,107.0,,,,21579.742
13822,Serbia,111.0,,,,22028.504
13823,Serbia,117.0,,,,21196.271
13824,Serbia,118.0,,,,21536.787
13825,Serbia,118.0,,,,18708.168
13826,Serbia,119.0,,,,20929.168
13827,Serbia,122.0,,,,21482.462
13828,Serbia,,,,,
13829,Serbia,,,,,
13830,Serbia,,,,,
13831,Serbia,,,,,
13852,Seychelles,1.326726016,,,,46472.627
13853,Seychelles,1.1632,,,,49381.082
13854,Seychelles,1.239867008,,,,41976.465
13855,Seychelles,1.325858048,,,,40899.394
13856,Seychelles,1.328082944,,,,56428.485
13857,Seychelles,1.470083968,,,,50245.218
13858,Seychelles,1.707650048,,,,52788.681
13859,Seychelles,2.035104,,,,43398.852
13860,Seychelles,1.586531968,,,,47308.723
13861,Seychelles,2.102529024,,,,51000.842
13862,Seychelles,1.74328,,,,46122.093
13863,Seychelles,1.917505024,,,,39171.773
13864,Seychelles,1.972979968,,,,44588.256
13865,Seychelles,2.009371008,,,,40279.741
13866,Seychelles,2.08288,,,,46574.247
13867,Seychelles,2.206528,,,,47744.965
13868,Seychelles,2.311608064,,,,47532.375
13869,Seychelles,,,,,
13870,Seychelles,,,,,
13871,Seychelles,,,,,
13892,Sierra Leone,3.801381888,,,,377.453
13893,Sierra Leone,4.33005312,,,,465.154
13894,Sierra Leone,5.054372864,,,,448.582
13895,Sierra Leone,5.126967808,,,,441.464
13896,Sierra Leone,5.062199808,,,,447.002
13897,Sierra Leone,5.070516224,,,,364.613
13898,Sierra Leone,5.193803776,,,,456.845
13899,Sierra Leone,5.517996032,,,,410.673
13900,Sierra Leone,5.942209024,,,,418.587
13901,Sierra Leone,6.430395904,,,,419.711
13902,Sierra Leone,6.83553792,,,,452.869
13903,Sierra Leone,7.933356032,,,,562.337
13904,Sierra Leone,8.684338176,,,,612.007
13905,Sierra Leone,9.452292096,,,,697.434
13906,Sierra Leone,7.616543744,,,,774.949
13907,Sierra Leone,6.073007104,,,,624.07
13908,Sierra Leone,6.44033024,,,,627.853
13909,Sierra Leone,,,,,
13910,Sierra Leone,,,,,
13911,Sierra Leone,,,,,
13947,Singapore,160.0,99.846,0.154,0.0,109931.312
13948,Singapore,148.0,99.74,0.26,0.0,123346.404
13949,Singapore,165.0,99.737,0.263,0.0,120374.871
13950,Singapore,153.0,99.711,0.289,0.0,113044.136
13951,Singapore,184.0,99.752,0.248,0.0,125084.097
13952,Singapore,223.0,99.766,0.234,0.0,128691.329
13953,Singapore,270.0,99.79,0.21,0.0,137230.231
13954,Singapore,295.0,99.798,0.202,0.0,141648.163
13955,Singapore,249.0,99.801,0.199,0.0,144478.22
13956,Singapore,258.0,99.813,0.187,0.0,149405.008
13957,Singapore,318.0,99.807,0.193,0.0,155434.242
13958,Singapore,324.0,99.809,0.191,0.0,157523.282
13959,Singapore,331.0,99.801,0.199,0.0,155097.388
13960,Singapore,337.0,99.784,0.216,0.0,156039.524
13961,Singapore,374.0,99.777,0.223,0.0,158440.836
13962,Singapore,381.0,99.766,0.234,0.0,166492.095
13963,Singapore,388.0,99.768,0.232,0.0,170887.453
13964,Singapore,,99.775,0.225,0.0,174633.547
13965,Singapore,,99.777,0.223,0.0,173926.906
13966,Singapore,,99.761,0.239,0.0,169886.083
13967,Singapore,,,,,
14003,Slovakia,73.95393536,72.908,5.923,21.169,40087.983
14004,Slovakia,78.901338112,72.344,6.299,21.204,41222.121
14005,Slovakia,81.210720256,71.423,6.624,21.94,41549.634
14006,Slovakia,80.610951168,73.388,4.242,22.36,40306.505
14007,Slovakia,81.812226048,73.11,5.134,21.751,39247.409
14008,Slovakia,90.199744512,73.111,5.49,21.348,41370.148
14009,Slovakia,97.686151168,71.62,5.812,22.35,39898.806
14010,Slovakia,110.0,73.179,6.316,20.159,37422.711
14011,Slovakia,117.0,72.689,5.815,21.09,38726.074
14012,Slovakia,116.0,73.221,6.848,19.406,35245.335
14013,Slovakia,121.0,73.249,7.441,18.748,37506.643
14014,Slovakia,121.0,71.989,6.461,20.493,36029.275
14015,Slovakia,124.0,70.679,7.403,21.326,34561.021
14016,Slovakia,128.0,70.045,8.343,20.987,35369.25
14017,Slovakia,134.0,67.994,9.031,22.08,32904.985
14018,Slovakia,139.0,69.023,8.756,21.249,33171.6
14019,Slovakia,144.0,69.499,9.07,20.518,33273.469
14020,Slovakia,,70.889,8.527,19.688,35150.55
14021,Slovakia,,71.867,7.656,19.573,34563.497
14022,Slovakia,,69.798,8.344,21.004,33458.196
14023,Slovakia,,,,,
14034,Slovenia,42.722009088,68.993,13.97,17.037,39047.19
14035,Slovenia,43.36232448,68.977,13.15,17.873,40852.781
14036,Slovenia,45.058019328,69.659,11.586,18.755,40673.181
14037,Slovenia,45.062782976,71.545,10.574,17.882,39904.987
14038,Slovenia,47.041609728,68.854,13.572,17.574,42255.593
14039,Slovenia,48.663568384,69.791,11.409,18.799,42200.881
14040,Slovenia,49.665998848,70.877,11.609,17.454,42439.93
14041,Slovenia,51.871690752,71.322,10.59,17.897,42011.379
14042,Slovenia,55.1433216,69.468,12.307,17.913,45695.764
14043,Slovenia,52.803108864,66.82,15.111,17.656,41925.357
14044,Slovenia,52.372058112,67.629,14.499,17.261,41827.531
14045,Slovenia,53.204185088,67.991,12.109,19.397,40484.283
14046,Slovenia,53.345099776,67.765,13.832,17.662,39172.019
14047,Slovenia,53.505286144,65.666,16.427,17.041,38598.664
14048,Slovenia,56.434409472,58.804,20.668,19.911,39388.466
14049,Slovenia,57.726312448,65.182,14.953,19.392,35576.905
14050,Slovenia,59.161378816,65.296,16.165,18.261,37948.446
14051,Slovenia,,65.923,13.975,19.73,38362.979
14052,Slovenia,,65.21,16.046,17.682,39071.931
14053,Slovenia,,64.312,15.738,18.516,37446.178
14054,Slovenia,,,,,
14075,Solomon Islands,,,,,1826.609
