,country,gdp,low_carbon_share_energy,population,energy_per_capita
6761,Guatemala,66.336436224,,13096000.0,4094.857
6762,Guatemala,70.370746368,,13397000.0,4232.66
6763,Guatemala,75.432050688,,13700000.0,4442.982
6764,Guatemala,78.681153536,,14006000.0,4037.562
6765,Guatemala,81.414561792,,14316000.0,4174.57
6766,Guatemala,85.682970624,,14630000.0,4090.729
6767,Guatemala,91.936251904,,14949000.0,4077.956
6768,Guatemala,93.666304,,15271000.0,4149.326
6769,Guatemala,96.147685376,,15596000.0,4235.675
6770,Guatemala,101.0,,15923000.0,4424.71
6771,Guatemala,105.0,,16252000.0,4975.933
6772,Guatemala,108.0,,16583000.0,5198.369
6773,Guatemala,,,16915000.0,
6774,Guatemala,,,17248000.0,
6775,Guatemala,,,17581000.0,
6796,Guinea,8.8426496,,8241000.0,938.242
6797,Guinea,8.980938752,,8417000.0,1002.344
6798,Guinea,9.252719616,,8586000.0,1026.564
6799,Guinea,9.158775808,,8753000.0,981.547
6800,Guinea,9.16041216,,8926000.0,1041.28
6801,Guinea,9.227232256,,9110000.0,1031.967
6802,Guinea,9.280577536,,9307000.0,1028.617
6803,Guinea,10.439779328,,9518000.0,1068.077
6804,Guinea,11.405541376,,9739000.0,1054.566
6805,Guinea,10.480436224,,9964000.0,1083.522
6806,Guinea,12.584955904,,10192000.0,1212.481
6807,Guinea,14.27954688,,10420000.0,1208.581
6808,Guinea,15.28253952,,10652000.0,1150.724
6809,Guinea,16.361664512,,10893000.0,1000.143
6810,Guinea,18.886203392,,11151000.0,1010.989
6811,Guinea,18.918680576,,11432000.0,1072.206
6812,Guinea,20.171124736,,11738000.0,1076.807
6813,Guinea,,,12068000.0,
6814,Guinea,,,12414000.0,
6815,Guinea,,,12771000.0,
6836,Guinea-Bissau,1.735602944,,1201000.0,830.573
6837,Guinea-Bissau,1.770936064,,1227000.0,827.913
6838,Guinea-Bissau,1.727568,,1254000.0,827.587
6839,Guinea-Bissau,1.75576,,1283000.0,940.431
6840,Guinea-Bissau,1.833613952,,1313000.0,950.808
6841,Guinea-Bissau,1.863651968,,1345000.0,940.144
6842,Guinea-Bissau,1.855698048,,1378000.0,938.551
6843,Guinea-Bissau,1.88544,,1412000.0,973.194
6844,Guinea-Bissau,1.916324992,,1447000.0,924.881
6845,Guinea-Bissau,1.922102016,,1484000.0,934.339
6846,Guinea-Bissau,2.072060032,,1523000.0,934.278
6847,Guinea-Bissau,2.256560896,,1563000.0,923.715
6848,Guinea-Bissau,2.09000704,,1605000.0,917.252
6849,Guinea-Bissau,2.127741056,,1648000.0,914.439
6850,Guinea-Bissau,2.16196096,,1692000.0,940.377
6851,Guinea-Bissau,2.266237952,,1737000.0,948.403
6852,Guinea-Bissau,2.381686016,,1782000.0,950.849
6853,Guinea-Bissau,,,1828000.0,
6854,Guinea-Bissau,,,1874000.0,
6855,Guinea-Bissau,,,1921000.0,
6876,Guyana,,,747000.0,9122.535
6877,Guyana,,,745000.0,8909.86
6878,Guyana,,,745000.0,8981.585
6879,Guyana,,,745000.0,9281.584
6880,Guyana,,,746000.0,9027.208
6881,Guyana,,,746000.0,8170.117
6882,Guyana,,,746000.0,7294.524
6883,Guyana,,,746000.0,9060.498
6884,Guyana,,,747000.0,8602.136
6885,Guyana,,,748000.0,8853.858
6886,Guyana,,,749000.0,9529.779
6887,Guyana,,,752000.0,9854.558
6888,Guyana,,,755000.0,11101.658
6889,Guyana,,,759000.0,10754.789
6890,Guyana,,,763000.0,10723.359
6891,Guyana,,,767000.0,11014.285
6892,Guyana,,,771000.0,11180.936
6893,Guyana,,,775000.0,
6894,Guyana,,,779000.0,
6895,Guyana,,,783000.0,
6916,Haiti,16.011585536,,8464000.0,822.077
6917,Haiti,15.730379776,,8609000.0,878.412
6918,Haiti,15.812939776,,8754000.0,948.582
6919,Haiti,15.904979968,,8900000.0,863.392
6920,Haiti,15.227899904,,9047000.0,979.427
6921,Haiti,15.956420608,,9195000.0,1005.363
6922,Haiti,15.842304,,9345000.0,1013.266
6923,Haiti,16.349544448,,9495000.0,1076.462
6924,Haiti,15.783279616,,9647000.0,1067.498
6925,Haiti,16.176751616,,9798000.0,999.624
6926,Haiti,15.705132032,,9949000.0,913.041
6927,Haiti,15.936159744,,10100000.0,919.112
6928,Haiti,15.668799488,,10251000.0,1026.039
6929,Haiti,16.252235776,,10401000.0,1063.35
6930,Haiti,16.627784704,,10549000.0,1129.559
6931,Haiti,16.90884608,,10696000.0,1160.083
6932,Haiti,17.155095552,,10840000.0,1414.389
6933,Haiti,,,10982000.0,
6934,Haiti,,,11123000.0,
6935,Haiti,,,11263000.0,
6956,Honduras,22.542655488,,6575000.0,3772.863
6957,Honduras,22.942404608,,6752000.0,3982.504
6958,Honduras,24.185421824,,6929000.0,3941.154
6959,Honduras,25.499191296,,7106000.0,4250.398
6960,Honduras,27.096795136,,7283000.0,4413.8
6961,Honduras,29.65673984,,7459000.0,4463.93
6962,Honduras,30.8027392,,7634000.0,4088.936
6963,Honduras,32.927596544,,7809000.0,4948.901
6964,Honduras,31.241320448,,7981000.0,4839.629
6965,Honduras,31.712032768,,8151000.0,4507.171
6966,Honduras,33.465921536,,8317000.0,4664.934
6967,Honduras,36.004622336,,8481000.0,4880.854
6968,Honduras,36.656144384,,8641000.0,4845.934
6969,Honduras,35.591421952,,8799000.0,4738.737
6970,Honduras,36.734926848,,8956000.0,4925.582
6971,Honduras,38.066946048,,9113000.0,5380.331
6972,Honduras,39.440453632,,9271000.0,5400.669
6973,Honduras,,,9429000.0,
6974,Honduras,,,9588000.0,
6975,Honduras,,,9746000.0,
7011,Hong Kong,251.0,0.0,6606000.0,29893.351
7012,Hong Kong,268.0,0.0,6665000.0,37422.419
7013,Hong Kong,289.0,0.0,6702000.0,36322.4
7014,Hong Kong,296.0,0.0,6725000.0,37383.739
7015,Hong Kong,342.0,0.0,6745000.0,41738.645
7016,Hong Kong,335.0,0.0,6770000.0,39895.228
7017,Hong Kong,334.0,0.001,6802000.0,42010.083
7018,Hong Kong,356.0,0.001,6840000.0,44446.573
7019,Hong Kong,308.0,0.001,6882000.0,41100.461
7020,Hong Kong,293.0,0.001,6925000.0,44600.491
7021,Hong Kong,311.0,0.076,6966000.0,46122.679
7022,Hong Kong,311.0,0.063,7007000.0,47008.935
7023,Hong Kong,315.0,0.074,7047000.0,44924.45
7024,Hong Kong,380.0,0.074,7089000.0,45869.432
7025,Hong Kong,326.0,0.084,7135000.0,44525.498
7026,Hong Kong,334.0,0.08,7186000.0,45444.536
7027,Hong Kong,340.0,0.077,7244000.0,46264.723
7028,Hong Kong,,0.076,7306000.0,49200.018
7029,Hong Kong,,0.069,7372000.0,49063.398
7030,Hong Kong,,0.08,7436000.0,46370.72
7131,Hungary,151.0,14.32,10221000.0,27372.105
7132,Hungary,162.0,13.792,10193000.0,28234.934
7133,Hungary,172.0,13.716,10167000.0,27900.597
7134,Hungary,173.0,10.827,10141000.0,28160.533
7135,Hungary,172.0,12.095,10114000.0,28437.233
7136,Hungary,178.0,13.748,10086000.0,30463.137
7137,Hungary,184.0,13.205,10056000.0,30101.239
7138,Hungary,188.0,14.739,10024000.0,29773.078
7139,Hungary,195.0,15.421,9992000.0,29423.9
7140,Hungary,198.0,17.826,9959000.0,27073.792
7141,Hungary,204.0,17.787,9927000.0,27723.062
7142,Hungary,208.0,17.408,9896000.0,27668.021
7143,Hungary,208.0,18.689,9864000.0,25765.387
7144,Hungary,216.0,19.247,9834000.0,24560.776
7145,Hungary,225.0,19.756,9805000.0,24697.743
7146,Hungary,232.0,18.962,9778000.0,26010.015
7147,Hungary,236.0,18.782,9753000.0,26512.968
7148,Hungary,,18.042,9730000.0,27882.557
7149,Hungary,,17.719,9708000.0,28137.177
7150,Hungary,,18.636,9685000.0,28488.966
7151,Hungary,,,,
7187,Iceland,10.012029952,66.581,280000.0,114330.534
7188,Iceland,10.430144512,68.461,283000.0,114288.032
7189,Iceland,10.524290048,68.57,285000.0,117873.458
7190,Iceland,10.166153216,68.49,288000.0,117219.769
7191,Iceland,10.772171776,67.693,291000.0,118378.432
7192,Iceland,10.844063744,67.457,295000.0,117250.981
7193,Iceland,10.504720384,69.839,300000.0,126576.844
7194,Iceland,11.295209472,73.328,305000.0,142218.033
7195,Iceland,12.66319872,80.334,311000.0,173969.733
7196,Iceland,12.433164288,81.746,316000.0,170948.916
7197,Iceland,11.611769856,82.334,320000.0,168804.644
7198,Iceland,11.720059904,82.545,323000.0,167258.358
7199,Iceland,12.108440576,82.835,326000.0,167360.551
7200,Iceland,12.528432128,82.367,327000.0,172178.609
7201,Iceland,12.878240768,82.011,329000.0,170906.126
7202,Iceland,13.429331968,81.019,330000.0,177833.485
7203,Iceland,14.39830016,79.078,332000.0,177647.358
7204,Iceland,,77.943,334000.0,184731.897
7205,Iceland,,77.4,337000.0,188921.539
7206,Iceland,,79.08,339000.0,179962.796
7307,India,2020.0,7.206,1056576000.0,3507.548
7308,India,2140.0,7.052,1075000064.0,3465.366
7309,India,2270.0,6.491,1093316992.0,3564.225
7310,India,2490.0,6.254,1111522944.0,3640.659
7311,India,2690.0,8.143,1129623040.0,3843.385
7312,India,3050.0,7.329,1147609984.0,4009.038
7313,India,3390.0,8.035,1165485952.0,4149.482
7314,India,3750.0,8.072,1183208960.0,4443.923
7315,India,4290.0,7.335,1200669952.0,4628.165
7316,India,4560.0,6.635,1217725952.0,4909.964
7317,India,5110.0,6.897,1234280960.0,5075.993
7318,India,5680.0,8.054,1250288000.0,5305.549
7319,India,6000.0,7.334,1265779968.0,5511.19
7320,India,6170.0,7.829,1280841984.0,5655.344
7321,India,6570.0,7.792,1295601024.0,5973.568
7322,India,7070.0,7.508,1310151936.0,6099.98
7323,India,7560.0,7.433,1324516992.0,6305.748
7324,India,,7.839,1338676992.0,6501.978
7325,India,,8.115,1352642048.0,6838.842
7326,India,,8.963,1366418048.0,6923.931
7327,India,,,,
7428,Indonesia,734.0,3.494,211514000.0,5596.233
7429,Indonesia,752.0,3.897,214427008.0,5842.885
7430,Indonesia,766.0,3.39,217358000.0,6020.272
7431,Indonesia,771.0,2.978,220308992.0,6394.928
7432,Indonesia,840.0,3.155,223286000.0,6278.255
7433,Indonesia,921.0,3.247,226288992.0,6348.065
7434,Indonesia,1010.0,2.99,229318000.0,6355.197
7435,Indonesia,1120.0,3.139,232374000.0,6730.45
7436,Indonesia,1360.0,3.421,235470000.0,6556.15
7437,Indonesia,1510.0,3.515,238620992.0,6702.667
7438,Indonesia,1770.0,4.105,241834000.0,7260.867
7439,Indonesia,2150.0,3.133,245116000.0,7817.879
7440,Indonesia,2250.0,3.155,248452000.0,8126.372
7441,Indonesia,2330.0,3.674,251804992.0,8351.07
7442,Indonesia,2430.0,4.128,255128000.0,7721.161
7443,Indonesia,2550.0,3.506,258383008.0,7636.035
7444,Indonesia,2680.0,5.034,261556000.0,7752.315
7445,Indonesia,,4.888,264651008.0,7947.959
7446,Indonesia,,4.915,267671008.0,8535.947
7447,Indonesia,,6.09,270625984.0,9146.767
7548,Iran,503.0,0.742,65623000.0,21792.399
7549,Iran,587.0,0.76,66449000.0,22706.253
7550,Iran,690.0,1.344,67285000.0,24380.018
7551,Iran,777.0,1.563,68123000.0,24605.214
7552,Iran,887.0,1.764,68951000.0,26655.274
7553,Iran,1040.0,1.981,69762000.0,28254.856
7554,Iran,1120.0,2.313,70555000.0,30527.098
7555,Iran,1230.0,2.086,71336000.0,32316.66
7556,Iran,1240.0,0.842,72121000.0,33198.804
7557,Iran,1280.0,0.737,72925000.0,33927.539
7558,Iran,1330.0,1.1,73763000.0,33648.655
7559,Iran,1370.0,1.102,74635000.0,34752.47
7560,Iran,1210.0,1.4,75540000.0,34604.318
7561,Iran,1230.0,1.794,76482000.0,35780.531
7562,Iran,1200.0,1.683,77466000.0,36863.54
7563,Iran,1200.0,1.52,78492000.0,36163.525
7564,Iran,1250.0,1.861,79564000.0,37680.621
7565,Iran,,1.959,80674000.0,38925.262
7566,Iran,,1.419,81800000.0,40176.741
7567,Iran,,2.594,82914000.0,41354.455
7568,Iran,,,,
7669,Iraq,76.975620096,2.958,23498000.0,12773.635
7670,Iraq,91.946008576,3.025,24208000.0,13949.111
7671,Iraq,99.146276864,3.918,24932000.0,12798.809
7672,Iraq,77.066510336,4.387,25645000.0,11515.502
7673,Iraq,118.0,4.938,26314000.0,11978.75
7674,Iraq,129.0,4.356,26922000.0,11224.817
7675,Iraq,149.0,4.322,27448000.0,11246.116
7676,Iraq,175.0,3.705,27911000.0,11728.142
7677,Iraq,214.0,2.28,28386000.0,11957.774
7678,Iraq,248.0,1.959,28973000.0,13078.404
7679,Iraq,302.0,2.335,29742000.0,13575.228
7680,Iraq,380.0,2.065,30725000.0,13887.481
7681,Iraq,424.0,2.496,31890000.0,14226.958
7682,Iraq,468.0,2.439,33157000.0,14738.4
7683,Iraq,472.0,1.574,34412000.0,13587.861
7684,Iraq,495.0,1.412,35572000.0,13108.326
7685,Iraq,544.0,1.6,36611000.0,14723.185
7686,Iraq,,1.051,37553000.0,14146.429
7687,Iraq,,0.837,38434000.0,14488.854
7688,Iraq,,1.015,39310000.0,15733.708
7789,Ireland,149.0,1.908,3783000.0,45600.004
7790,Ireland,161.0,1.55,3842000.0,47597.049
7791,Ireland,182.0,2.085,3908000.0,46473.569
7792,Ireland,193.0,1.752,3980000.0,44453.432
7793,Ireland,208.0,2.105,4058000.0,44172.104
7794,Ireland,222.0,2.694,4141000.0,45182.92
7795,Ireland,230.0,3.464,4231000.0,45143.287
7796,Ireland,246.0,3.771,4325000.0,45527.252
7797,Ireland,221.0,4.831,4416000.0,44388.58
7798,Ireland,218.0,6.026,4495000.0,39796.986
7799,Ireland,223.0,5.45,4554000.0,39181.759
7800,Ireland,224.0,8.326,4591000.0,36773.57
7801,Ireland,220.0,8.104,4608000.0,36236.584
7802,Ireland,221.0,8.798,4615000.0,35458.484
7803,Ireland,239.0,9.955,4627000.0,35287.921
7804,Ireland,249.0,11.494,4652000.0,37179.078
7805,Ireland,262.0,10.488,4696000.0,38377.773
7806,Ireland,,12.273,4753000.0,38045.307
7807,Ireland,,13.708,4819000.0,38354.492
7808,Ireland,,15.45,4882000.0,37739.296
7809,Ireland,,,,
7910,Israel,183.0,0.037,5946000.0,39304.562
7911,Israel,187.0,0.024,6061000.0,38379.56
7912,Israel,190.0,0.037,6169000.0,38277.918
7913,Israel,183.0,0.048,6278000.0,38662.16
7914,Israel,183.0,0.043,6397000.0,38403.703
7915,Israel,184.0,0.041,6529000.0,38848.939
7916,Israel,192.0,0.026,6681000.0,37915.64
7917,Israel,199.0,0.024,6847000.0,39032.153
7918,Israel,200.0,0.031,7021000.0,38668.259
7919,Israel,211.0,0.1,7190000.0,36161.082
7920,Israel,217.0,0.161,7346000.0,37516.214
7921,Israel,221.0,0.277,7487000.0,37678.761
7922,Israel,229.0,0.423,7615000.0,38683.392
7923,Israel,239.0,0.534,7735000.0,35354.208
7924,Israel,250.0,0.872,7854000.0,34224.603
7925,Israel,256.0,1.124,7978000.0,35543.691
7926,Israel,267.0,1.485,8109000.0,35556.614
7927,Israel,,1.402,8244000.0,36555.398
7928,Israel,,1.451,8382000.0,35997.319
7929,Israel,,2.302,8519000.0,36717.179
8030,Italy,1890.0,6.791,56692000.0,36712.499
8031,Italy,1940.0,7.169,56875000.0,36782.43
8032,Italy,1880.0,6.384,57183000.0,36291.158
8033,Italy,1860.0,5.957,57565000.0,37231.016
8034,Italy,1870.0,6.809,57948000.0,37656.207
8035,Italy,1910.0,6.053,58281000.0,37480.773
8036,Italy,1980.0,6.325,58543000.0,37137.49
8037,Italy,2090.0,6.033,58748000.0,36315.127
8038,Italy,2110.0,7.679,58922000.0,35705.99
8039,Italy,2060.0,9.909,59106000.0,33230.019
8040,Italy,2050.0,10.704,59325000.0,34108.475
8041,Italy,2090.0,11.673,59589000.0,33168.189
8042,Italy,2090.0,13.268,59879000.0,32108.196
8043,Italy,2080.0,16.461,60167000.0,30442.126
8044,Italy,2090.0,18.47,60410000.0,28650.492
8045,Italy,2110.0,16.244,60578000.0,29203.355
8046,Italy,2130.0,15.814,60663000.0,29445.833
8047,Italy,,15.012,60674000.0,29730.62
8048,Italy,,16.326,60627000.0,29915.232
8049,Italy,,16.29,60550000.0,29239.012
8050,Italy,,,,
8071,Jamaica,13.980013568,,2655000.0,16275.659
8072,Jamaica,13.886352384,,2675000.0,16392.715
8073,Jamaica,14.201782272,,2693000.0,16215.713
8074,Jamaica,15.938249728,,2709000.0,16799.731
8075,Jamaica,16.414271488,,2725000.0,16338.063
8076,Jamaica,17.063216128,,2740000.0,16754.191
8077,Jamaica,18.385498112,,2754000.0,19044.772
8078,Jamaica,19.47265024,,2768000.0,19300.663
8079,Jamaica,19.110465536,,2782000.0,16342.818
8080,Jamaica,20.201742336,,2796000.0,12876.743
8081,Jamaica,20.343263232,,2810000.0,11786.169
8082,Jamaica,20.487528448,,2826000.0,12413.542
8083,Jamaica,20.149080064,,2842000.0,11678.157
8084,Jamaica,20.65645568,,2859000.0,12657.74
8085,Jamaica,20.798375936,,2875000.0,12394.86
8086,Jamaica,20.996364288,,2891000.0,12569.497
8087,Jamaica,21.31692544,,2906000.0,12888.467
8088,Jamaica,,,2921000.0,
8089,Jamaica,,,2935000.0,
8090,Jamaica,,,2948000.0,
8191,Japan,4230.0,19.043,127524000.0,48060.478
8192,Japan,4210.0,19.046,127714000.0,47521.734
8193,Japan,4240.0,18.71,127893000.0,47314.169
8194,Japan,4290.0,15.468,128058000.0,47066.726
8195,Japan,4390.0,17.677,128204000.0,47575.186
8196,Japan,4510.0,17.152,128326000.0,48373.422
8197,Japan,4550.0,18.085,128423000.0,48193.385
8198,Japan,4610.0,16.508,128494000.0,47680.649
8199,Japan,4510.0,15.454,128539000.0,47008.043
8200,Japan,4310.0,17.71,128555000.0,42855.564
8201,Japan,4520.0,18.238,128542000.0,45665.724
8202,Japan,4460.0,12.854,128499000.0,43367.835
8203,Japan,4470.0,6.019,128424000.0,43092.478
8204,Japan,4510.0,6.308,128314000.0,42748.86
8205,Japan,4500.0,6.376,128169000.0,41699.91
8206,Japan,4560.0,7.612,127985000.0,41168.225
8207,Japan,4600.0,7.758,127763000.0,40543.449
8208,Japan,,9.06,127503000.0,41155.311
8209,Japan,,10.774,127202000.0,41142.951
8210,Japan,,12.446,126860000.0,40888.804
8211,Japan,,,,
8232,Jordan,18.042376192,,5122000.0,12877.686
8233,Jordan,19.121948672,,5217000.0,12163.443
8234,Jordan,21.466574848,,5318000.0,12512.691
8235,Jordan,22.045898752,,5434000.0,13259.092
8236,Jordan,24.873895936,,5580000.0,14075.563
8237,Jordan,30.546460672,,5766000.0,14809.933
8238,Jordan,34.734256128,,5992000.0,14786.617
8239,Jordan,41.748021248,,6255000.0,13687.018
8240,Jordan,54.538596352,,6556000.0,12550.978
8241,Jordan,64.534372352,,6893000.0,12412.548
8242,Jordan,67.070615552,,7262000.0,12212.209
8243,Jordan,76.264087552,,7663000.0,11990.51
8244,Jordan,82.091900928,,8090000.0,12184.235
8245,Jordan,81.685250048,,8519000.0,11568.208
8246,Jordan,84.570423296,,8919000.0,11472.609
8247,Jordan,86.591225856,,9267000.0,11680.152
8248,Jordan,88.403697664,,9554000.0,13768.738
8249,Jordan,,,9786000.0,
8250,Jordan,,,9965000.0,
8251,Jordan,,,10102000.0,
8272,Kazakhstan,87.470841856,5.61,14923000.0,24987.749
8273,Kazakhstan,98.712707072,5.313,14910000.0,28153.011
8274,Kazakhstan,105.0,5.673,14976000.0,28691.124
8275,Kazakhstan,118.0,4.965,15100000.0,31343.003
8276,Kazakhstan,136.0,4.345,15250000.0,32917.829
8277,Kazakhstan,163.0,4.008,15403000.0,34229.225
8278,Kazakhstan,197.0,3.726,15551000.0,35839.324
8279,Kazakhstan,229.0,3.496,15702000.0,39545.835
8280,Kazakhstan,264.0,3.006,15862000.0,41293.786
8281,Kazakhstan,254.0,3.048,16043000.0,36912.592
8282,Kazakhstan,296.0,3.276,16252000.0,39282.84
8283,Kazakhstan,360.0,2.905,16491000.0,42638.104
8284,Kazakhstan,376.0,2.7,16752000.0,43500.497
8285,Kazakhstan,405.0,2.685,17026000.0,43328.703
8286,Kazakhstan,411.0,2.814,17303000.0,43264.962
8287,Kazakhstan,415.0,3.233,17572000.0,42075.914
8288,Kazakhstan,420.0,4.013,17831000.0,42123.318
8289,Kazakhstan,,3.668,18080000.0,43896.358
8290,Kazakhstan,,3.095,18320000.0,47798.825
8291,Kazakhstan,,3.1,18551000.0,46415.639
8292,Kazakhstan,,,,
8313,Kenya,63.825342464,,31965000.0,1412.959
8314,Kenya,66.063642624,,32849000.0,1392.098
8315,Kenya,64.448475136,,33752000.0,1368.197
8316,Kenya,63.281344512,,34679000.0,1267.446
8317,Kenya,65.793523712,,35635000.0,1334.257
8318,Kenya,70.755893248,,36625000.0,1414.954
8319,Kenya,78.094204928,,37649000.0,1514.514
8320,Kenya,83.736363008,,38706000.0,1483.949
8321,Kenya,87.54016256,,39792000.0,1426.097
8322,Kenya,93.923098624,,40902000.0,1518.323
8323,Kenya,104.0,,42031000.0,1603.931
8324,Kenya,114.0,,43178000.0,1615.11
8325,Kenya,121.0,,44343000.0,1559.14
8326,Kenya,127.0,,45520000.0,1594.543
8327,Kenya,134.0,,46700000.0,1680.586
8328,Kenya,142.0,,47878000.0,1877.383
8329,Kenya,150.0,,49052000.0,1906.408
8330,Kenya,,,50221000.0,
8331,Kenya,,,51393000.0,
8332,Kenya,,,52574000.0,
8353,Kiribati,,,84000.0,1732.786
8354,Kiribati,,,86000.0,1444.133
8355,Kiribati,,,87000.0,2092.266
8356,Kiribati,,,89000.0,2126.353
8357,Kiribati,,,90000.0,2252.218
8358,Kiribati,,,92000.0,2886.725
8359,Kiribati,,,94000.0,3142.942
8360,Kiribati,,,97000.0,2780.693
8361,Kiribati,,,99000.0,3051.718
8362,Kiribati,,,101000.0,2611.456
8363,Kiribati,,,103000.0,2550.323
8364,Kiribati,,,105000.0,2310.37
8365,Kiribati,,,106000.0,2261.173
8366,Kiribati,,,108000.0,2244.765
8367,Kiribati,,,109000.0,2232.675
8368,Kiribati,,,111000.0,2384.502
8369,Kiribati,,,113000.0,2262.217
8370,Kiribati,,,114000.0,
8371,Kiribati,,,116000.0,
8372,Kiribati,,,118000.0,
8373,Kosovo,,,,
8374,Kosovo,,,,
8375,Kosovo,,,,
8376,Kosovo,,,,
8377,Kosovo,,,,
8378,Kosovo,,,,
8379,Kosovo,,,,
8380,Kosovo,,,,
8381,Kosovo,,,,
8382,Kosovo,,,,
8383,Kosovo,,,,
8384,Kosovo,,,,
8385,Kosovo,,,,
8386,Kosovo,,,,
8387,Kosovo,,,,
8388,Kosovo,,,,
8389,Kosovo,,,,
8390,Kosovo,,,,
8391,Kosovo,,,,
8392,Kosovo,,,,
8493,Kuwait,88.143429632,0.0,2045000.0,112287.174
8494,Kuwait,79.746752512,0.0,2103000.0,110892.028
8495,Kuwait,85.675753472,0.0,2137000.0,111152.141
8496,Kuwait,104.0,0.0,2162000.0,129159.664
8497,Kuwait,130.0,0.0,2200000.0,142196.014
8498,Kuwait,167.0,0.0,2270000.0,152576.276
8499,Kuwait,200.0,0.0,2374000.0,137852.727
8500,Kuwait,214.0,0.0,2504000.0,126970.563
8501,Kuwait,254.0,0.0,2656000.0,130210.611
8502,Kuwait,186.0,0.0,2821000.0,128064.343
8503,Kuwait,203.0,0.0,2992000.0,130930.79
8504,Kuwait,260.0,0.0,3168000.0,124080.316
8505,Kuwait,295.0,0.0,3349000.0,130407.767
8506,Kuwait,283.0,0.0,3526000.0,128399.006
8507,Kuwait,270.0,0.002,3691000.0,112496.166
8508,Kuwait,276.0,0.003,3836000.0,117465.523
8509,Kuwait,283.0,0.026,3957000.0,118318.232
8510,Kuwait,,0.038,4056000.0,108035.935
8511,Kuwait,,0.047,4137000.0,105546.439
8512,Kuwait,,0.087,4207000.0,108127.063
8521,Kyrgyzstan,9.709912064,,4921000.0,14382.231
8522,Kyrgyzstan,9.574320128,,4963000.0,13328.227
8523,Kyrgyzstan,9.596157952,,4991000.0,11180.302
8524,Kyrgyzstan,10.43111424,,5014000.0,11890.481
8525,Kyrgyzstan,11.01279744,,5039000.0,12518.611
8526,Kyrgyzstan,11.246944256,,5075000.0,11618.236
8527,Kyrgyzstan,13.055951872,,5124000.0,11750.36
8528,Kyrgyzstan,14.892163072,,5184000.0,12711.863
8529,Kyrgyzstan,17.373720576,,5255000.0,11683.007
8530,Kyrgyzstan,17.725392896,,5335000.0,11790.772
8531,Kyrgyzstan,17.882109952,,5422000.0,11208.388
8532,Kyrgyzstan,22.068576256,,5518000.0,12734.588
8533,Kyrgyzstan,21.271707648,,5622000.0,14032.104
8534,Kyrgyzstan,23.644280832,,5731000.0,12732.879
8535,Kyrgyzstan,31.624493056,,5845000.0,12664.826
8536,Kyrgyzstan,32.72957952,,5959000.0,11384.759
8537,Kyrgyzstan,33.957935104,,6074000.0,11239.676
8538,Kyrgyzstan,,,6190000.0,
8539,Kyrgyzstan,,,6304000.0,
